ref,domain,ar,tgt,tgt_lang,license
hadith:bukhari:6238,hadith,حدثنا يحيى بن سليمان، حدثنا ابن وهب، اخبرني يونس، عن ابن شهاب، قال اخبرني انس بن مالك، انه كان ابن عشر سنين مقدم رسول الله صلى الله عليه وسلم المدينة، فخدمت رسول الله صلى الله عليه وسلم عشرا حياته، وكنت اعلم الناس بشان الحجاب حين انزل، وقد كان ابى بن كعب يسالني عنه، وكان اول ما نزل في مبتنى رسول الله صلى الله عليه وسلم بزينب ابنة جحش، اصبح النبي صلى الله عليه وسلم بها عروسا فدعا القوم، فاصابوا من الطعام ثم خرجوا، وبقي منهم رهط عند رسول الله صلى الله عليه وسلم فاطالوا المكث فقام رسول الله صلى الله عليه وسلم فخرج وخرجت معه كى يخرجوا، فمشى رسول الله صلى الله عليه وسلم ومشيت معه حتى جاء عتبة حجرة عائشة، ثم ظن رسول الله صلى الله عليه وسلم انهم خرجوا فرجع ورجعت معه، حتى دخل على زينب فاذا هم جلوس لم يتفرقوا، فرجع رسول الله صلى الله عليه وسلم ورجعت معه، حتى بلغ عتبة حجرة عائشة، فظن ان قد خرجوا، فرجع ورجعت معه، فاذا هم قد خرجوا، فانزل اية الحجاب، فضرب بيني وبينه سترا‏.‏,"Telah menceritakan kepada kami [Yahya bin Sulaiman] telah menceritakan kepada kami [Ibnu Wahb] telah mengabarkan kepadaku [Yunus] dari [Ibnu Syihab] dia berkata; telah mengabarkan kepadaku [Anas bin Malik] bahwa ketika Rasulullah shallallahu 'alaihi wasallam tiba di Madinah ia masih berusia sepuluh tahun. (Ia mengkisahkan); Maka aku menjadi pelayan Rasulullah shallallahu 'alaihi wasallam selama sepuluh tahun semasa hayat beliau. Dan akulah orang yang paling mengerti tentang hijab ketika perintah itu diturunkan, Ubay bin Ka'b juga pernah bertanya kepadaku tentang hal itu. Perintah itu pertama kali turun di waktu pernikahan Rasulullah shallallahu 'alaihi wasallam dengan Zainab binti Jahsyi. Saat itu Rasulullah shallallahu 'alaihi wasallam tengah mengadakan pesta walimah, beliau mengundang orang-orang dan mereka pun menikmati makanan yang dihidangkan. Setelah itu, mereka pun keluar pergi, kecuali beberapa orang yang masih tetap berada di sisi Rasulullah shallallahu 'alaihi wasallam, mereka sengaja memperlama duduk di situ. Maka Rasulullah shallallahu 'alaihi wasallam pun beranjak dan keluar, lalu aku pun ikut keluar bersama beliau agar orang-orang itu juga ikut keluar. Kemudian Rasulullah shallallahu 'alaihi wasallam berjalan, dan aku juga ikut berjalan hingga sampai di ambang pintu rumah Aisyah. Lalu Rasulullah shallallahu 'alaihi wasallam mengira, bahwa mereka yang duduk tadi telah keluar, maka beliau kembali lagi dan aku juga ikut kembali hingga beliau sampai di tempat Zainab, ternyata orang-orang itu masih ada di tempat semula dan belum beranjak pergi. Akhirnya Rasulullah shallallahu 'alaihi wasallam pun kembali lagi dan aku juga ikut kembali bersamanya, ketika sampai di ambang pintu Aisyah, beliau menduga bahwa mereka pasti sudah pergi, maka beliau kembali lagi dan aku juga ikut kembali bersama beliau, ternyata orang-orang itu telah beranjak pergi, lalu turunlah ayat hijab hingga beliau meletakkan pembatas antara aku dan beliau",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:tirmidhi:2333,hadith,"حدثنا محمود بن غيلان، حدثنا ابو احمد، حدثنا سفيان، عن ليث، عن مجاهد، عن ابن عمر، قال اخذ رسول الله صلى الله عليه وسلم بمنكبي فقال ‏""‏ كن في الدنيا كانك غريب او عابر سبيل وعد نفسك في اهل القبور ‏""‏ ‏.‏ فقال لي ابن عمر اذا اصبحت فلا تحدث نفسك بالمساء واذا امسيت فلا تحدث نفسك بالصباح وخذ من صحتك قبل سقمك ومن حياتك قبل موتك فانك لا تدري يا عبد الله ما اسمك غدا ‏""‏ ‏.‏ قال ابو عيسى وقد روى هذا الحديث الاعمش عن مجاهد عن ابن عمر نحوه ‏.‏ حدثنا احمد بن عبدة الضبي البصري، حدثنا حماد بن زيد، عن ليث، عن مجاهد، عن ابن عمر، عن النبي صلى الله عليه وسلم نحوه ‏.‏","Telah menceritakan kepada kami [Mahmud bin Ghailan] telah menceritakan kepada kami [Abu Ahmad] telah menceritakan kepada kami [Sufyan] dari [Laits] dari [Mujahid] dari [Ibnu 'Umar] berkata: Rasulullah Shallallahu 'alahi wa Salam meraih sebagaian badanku lalu bersabda: Jadilah didunia seperti orang asing atau pelintas jalan dan anggaplah dirimu termasuk penghuni kubur."" Ibnu 'Umar berkata kepadaku: Bila di waktu pagi, jangan kau bisiku dirimu bisa peroleh sore hari dan bila di waktu sore jangan bisiki dirimu bisa kau peroleh waktu pagi, manfaatkan kesehatanku sebelum kau sakit dan hidupmu sebelum kau mati karena sesungguhnya kau tidak tahu wahai hamba Allah siapa namamu esok."" Berkata Abu Isa: [Al A'masy] meriwayatkan hadits ini dari [Mujahid] dari [Ibnu 'Umar] sepertinya. Telah menceritakan kepada kami [Ahmad bin 'Abdah Adl Dlabyi Al Bashri] telah menceritakan kepada kami [Hammad bin Zaid] dari [Laits] dari [Mujahid] dari [Ibnu 'Umar] dari nabi Shallallahu 'alaihi wa Salam Sepertinya",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:355,hadith,"حدثنا هشام بن عمار، حدثنا صدقة بن خالد، حدثنا عتبة بن ابي حكيم، حدثني طلحة بن نافع ابو سفيان، قال حدثني ابو ايوب الانصاري، وجابر بن عبد الله، وانس بن مالك، ان هذه الاية، نزلت ‏{فيه رجال يحبون ان يتطهروا والله يحب المطهرين}‏ قال رسول الله  صلى الله عليه وسلم  ‏""‏ يا معشر الانصار ان الله قد اثنى عليكم في الطهور فما طهوركم ‏""‏ ‏.‏ قالوا نتوضا للصلاة ونغتسل من الجنابة ونستنجي بالماء ‏.‏ قال ‏""‏ هو ذلك فعليكموه ‏""‏ ‏.‏","Telah menceritakan kepada kami [Hisyam bin Ammar] berkata, telah menceritakan kepada kami [Shadaqah bin Khalid] berkata, telah menceritakan kepada kami ['Utbah bin Abu Hakim] berkata, telah menceritakan kepadaku [Thalhah bin Nafi' Abu Sufyan] ia berkata; telah menceritakan kepadaku [Abu Ayyub Al Anshari] dan [Jabir bin Abdullah] dan [Anas bin Malik] berkata; Ayat ini turun; ""Di dalamnya ada orang-orang yang ingin membersihkan diri. Dan Allah menyukai orang-orang yang bersih, "" lalu Rasulullah shallallahu 'alaihi wasallam bersabda: ""Wahai kaum Anshar, sesungguhnya Allah telah memuji kalian di dalam perkara bersuci, maka bagaimana kalian bersuci?"" mereka menjawab; ""Kami berwudlu untuk shalat, mandi besar, dan beristinja` dengan air."" Beliau bersabda: ""Apa yang sekarang kalian lakukan maka tekunilah",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:4350,hadith,"حدثنا عمرو بن عثمان، حدثنا ابو المغيرة، حدثني صفوان، عن شريح بن عبيد، عن سعد بن ابي وقاص، ان النبي صلى الله عليه وسلم قال ‏ ""‏ اني لارجو ان لا تعجز امتي عند ربها ان يؤخرهم نصف يوم ‏""‏ ‏.‏ قيل لسعد وكم نصف يوم قال خمسمائة سنة ‏.‏","Telah menceritakan kepada kami [Amru bin Utsman] berkata, telah menceritakan kepada kami [Abu Al Mughirah] berkata, telah menceritakan kepadaku [Shafwan] dari [Syuraih bin Ubaid] dari [Sa'd bin Abu Waqash] bahwa Nabi shallallahu 'alaihi wasallam bersabda: ""Aku sangat berharap bahwa umatku tidak akan merasa lemah di sisi Rabbnya, ketika Dia mengakhirkan bagi mereka setengah hari."" Sa'd lalu ditanya, ""Setengah hari pada waktu itu berapa lama?"" Ia menjawab, ""Lima ratus tahun",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:6720,hadith,"حدثنا علي بن عبد الله، حدثنا سفيان، عن هشام بن حجير، عن طاوس، سمع ابا هريرة، قال قال سليمان لاطوفن الليلة على تسعين امراة، كل تلد غلاما يقاتل في سبيل الله‏.‏ فقال له صاحبه  قال سفيان يعني الملك  قل ان شاء الله‏.‏ فنسي، فطاف بهن، فلم تات امراة منهن بولد، الا واحدة بشق غلام‏.‏ فقال ابو هريرة يرويه قال ‏""‏ لو قال ان شاء الله، لم يحنث وكان دركا في حاجته ‏""‏‏.‏ وقال مرة قال رسول الله صلى الله عليه وسلم ‏""‏ لو استثنى ‏""‏‏.‏ وحدثنا ابو الزناد عن الاعرج مثل حديث ابي هريرة‏.‏","Telah menceritakan kepada kami ['Ali bin Abdullah] telah menceritakan kepada kami [Sufyan] dari [Hisyam bin Hujair] dari [Thawus] ia mendengar [Abu Hurairah] menuturkan; 'Sulaiman berkata; 'Aku akan menggilir Sembilan puluh Sembilan isteriku semalaman, yang kesemuanya akan melahirkan anak laki-laki yang berperang fii sabiilillah.' Maka seorang kawannya berujar kepadanya -Sufyan menyatakan bahwa kawannya bernama Malak-; 'Ucapkan insyaa-allah! ' Namun Sulaiman melupakan nasehat ini, sehingga Sulaiman menggilir kesembilan puluh Sembilan isterinya namun tak seorangpun melahirkan anak selain hanya seorang, itupun melahirkan setengah bayi.' Abu Hurairah mengatakan ketika meriwayatkannya; 'Kalaulah Sulaiman mengucapkan; insyaa-allah, niscaya tercapailah keinginanya dan terwujud impiannya.' Sedang pada kesempatan lain Abu Hurairah mengatakan dengan redaksi; Rasulullah Shallallahu'alaihiwasallam bersabda: ""lau istatsna (Sekiranya Sulaiman mengucapkan insyaa-Allah)."" Dan telah menceritakan kepada kami [Abu Az Zanad] dari [Al A'raj] semisal hadits Abu Hurairah",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:tirmidhi:1357,hadith,حدثنا نصر بن علي، حدثنا سفيان، عن زياد بن سعد، عن هلال بن ابي ميمونة الثعلبي، عن ابي ميمونة، عن ابي هريرة، ان النبي صلى الله عليه وسلم خير غلاما بين ابيه وامه ‏.‏ قال وفي الباب عن عبد الله بن عمرو وجد عبد الحميد بن جعفر ‏.‏ قال ابو عيسى حديث ابي هريرة حديث حسن صحيح ‏.‏ وابو ميمونة اسمه سليم ‏.‏ والعمل على هذا عند بعض اهل العلم من اصحاب النبي صلى الله عليه وسلم وغيرهم قالوا يخير الغلام بين ابويه اذا وقعت بينهما المنازعة في الولد ‏.‏ وهو قول احمد واسحاق وقالا ما كان الولد صغيرا فالام احق فاذا بلغ الغلام سبع سنين خير بين ابويه ‏.‏ هلال بن ابي ميمونة هو هلال بن علي بن اسامة وهو مدني وقد روى عنه يحيى بن ابي كثير ومالك بن انس وفليح بن سليمان ‏.‏,"Telah menceritakan kepada kami [Nashr bin Ali], telah menceritakan kepada kami [Sufyan] dari [Ziyad bin Sa'd] dari [Hilal bin Abu Maimunah Ats Tsa'labi] dari [Abu Maimunah] dari [Abu Hurairah] bahwa Nabi shallallahu 'alaihi wasallam memberi pilihan kepada seorang anak antara ayah dan ibunya. Ia mengatakan; Dalam hal ini ada hadits serupa dari Abdullah bin Amr dan kakeknya Abdul Hamid bin Ja'far. Abu Isa berkata; Hadits Abu Hurairah adalah hadits hasan shahih. Abu Maimunah bernama Sulaim. Hadits ini menjadi pedoman amal menurut sebagian ulama dari kalangan sahabat Nabi shallallahu 'alaihi wasallam dan selain mereka, mereka berpendapat; Seorang anak harus diberikan pilihan antara kedua orang tuanya, jika terjadi perselisihan terhadap seorang anak, ini adalah pendapat Ahmad dan Ishaq. Keduanya juga berpendapat; Jika seorang anak masih kecil maka ibu lebih berhak atasnya namun jika seorang anak menginjak umur tujuh tahun maka dipilihkan di antara kedua orang tuanya. Hilal bin Abu Maimunah adalah Hilal bin Ali bin Usamah, ia adalah orang Madinah. Dan Yahya bin Abu Katsir, Malik bin Anas dan Fulaih bin Sulaiman telah meriwayatkan darinya",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:1167,hadith,"وحدثنا يحيى بن ايوب، وقتيبة بن سعيد، وعلي بن حجر، قالوا حدثنا اسماعيل، - وهو ابن جعفر - عن العلاء، عن ابيه، عن ابي هريرة، ان رسول الله صلى الله عليه وسلم قال ‏ ""‏ فضلت على الانبياء بست اعطيت جوامع الكلم ونصرت بالرعب واحلت لي الغنائم وجعلت لي الارض طهورا ومسجدا وارسلت الى الخلق كافة وختم بي النبيون ‏""‏ ‏.‏","Dan telah menceritakan kepada kami [Yahya bin Ayyub] dan [Qutaibah bin Sa'id] serta [Ali bin Hujr] mereka berkata, telah menceritakan kepada kami [Ismail, dan dia adalah Ibnu Ja'far] dari [al-'Ala'] dari [Bapaknya] dari [Abu Hurairah ra] bahwa Rasulullah shallallahu'alaihiwasallam telah bersabda, ""Aku diberi keutamaan atas para nabi dengan enam perkara: pertama, aku diberi Jawami' al-Kalim. Kedua, aku ditolong dengan rasa takut (yang dihunjamkan di dada-dada musuhku). Ketiga, ghanimah dihalalkan untukku. Keempat, bumi dijadikan suci untukku dan juga sebagai masjid. Kelima, aku diutus kepada seluruh makhluk. Keenam, para nabi ditutup dengan kerasulanku",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:3814,hadith,"حدثنا نصر بن علي، وعلي بن عبد الله، قالا حدثنا زكرياء بن يحيى بن عمارة، عن ابي العوام الجزار، عن ابي عثمان النهدي، عن سلمان، ان رسول الله صلى الله عليه وسلم سئل فقال مثله فقال ‏ ""‏ اكثر جند الله ‏""‏ ‏.‏ قال علي اسمه فائد يعني ابا العوام ‏.‏ قال ابو داود رواه حماد بن سلمة عن ابي العوام عن ابي عثمان عن النبي صلى الله عليه وسلم لم يذكر سلمان ‏.‏","Telah menceritakan kepada kami [Muhammad bin Al Faraj Al Baghdadi] telah menceritakan kepada kami [Ibnu Az Zibriqan] telah menceritakan kepada kami [Sulaiman At Tamimi] dari [Abu Utsman An Nahdi] dari [Salman] ia berkata, ""Nabi shallallahu 'alaihi wasallam ditanya mengenai belalang, kemudian beliau bersabda: ""Mereka adalah tentara Allah terbanyak. Aku tidak memakannya dan tidak mengharamkannya."" Abu Daud berkata, ""Hadits tersebut diriwayatkan oleh [Al Mu'tamir] dari [Ayahnya] dari [Abu Utsman] dari Nabi shallallahu 'alaihi wasallam, namun ia tidak menyebutkan Salman."" Telah menceritakan kepada kami [Nashr bin Ali] serta [Ali bin Abdullah] mereka berkata; telah menceritakan kepada kami [Zakaria bin Yahya bin 'Umarah] dari [Abu Al 'Awwam Al Hazzar] dari [Abu Utsman An Nahdi] dari [Salman] bahwa Rasulullah shallallahu 'alaihi wasallam ditanya, kemudian beliau mengatakan seperti itu. Beliau bersabda: ""Mereka adalah pasukan Allah yang terbanyak."" Ali berkata, ""Namanya adalah Faid Abu Al 'Awwam."" Abu Daud berkata, ""Hadits tersebut diriwayatkan oleh [Hammad bin Salamah] dari [Abu Al 'Awwam] dari [Abu Utsman] dari Nabi shallallahu 'alaihi wasallam, namuan Ia tidak menyebutkan Salman",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:nasai:5758,hadith,اخبرنا اسحاق بن ابراهيم، قال انبانا جرير، قال كان ابن شبرمة لا يشرب الا الماء واللبن ‏.‏,"Telah mengabarkan kepada kami [Ishaq bin Ibrahim] ia berkata; telah memberitakan kepada kami [Jarir] ia berkata, "" [Ibnu Syubrumah] tidak minum kecuali air atau susu",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:nasai:1211,hadith,اخبرنا محمد بن قدامة، قال حدثنا جرير، عن المغيرة، عن الحارث العكلي، عن ابي زرعة بن عمرو بن جرير، قال حدثنا عبد الله بن نجى، عن علي، قال كان لي من رسول الله صلى الله عليه وسلم ساعة اتيه فيها فاذا اتيته استاذنت ان وجدته يصلي فتنحنح دخلت وان وجدته فارغا اذن لي ‏.‏,"Telah mengabarkan kepada kami [Muhammad bin Qudamah] dia berkata; telah menceritakan kepada kami [Jarir] dari [Al Mughirah] dari [Al Harits Al 'Ukliy] dari [Abu Zur'ah bin 'Amr bin Jarir] dia berkata; telah menceritakan kepada kami ['Abdullah bin Nujayy] dari ['Ali] dia berkata; ""Aku mempunyai satu saat dari Rasulullah Shalallahu 'Alaihi Wa Sallam untuk menemuinya. Apabila aku menemuinya aku meminta izin terlebih dahulu. Jika beliau sedang shalat, maka beliau berdehem -sebagai tanda beliau merasa keberatan- aku masuk. Dan jika beliau sedang longgar, beliau mempersilahkanku",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:3635,hadith,حدثنا عبد الرحمن بن ابراهيم، حدثنا ابن ابي فديك، عن عبد الرحمن بن ابي الزناد، عن هشام بن عروة، عن ابيه، عن عائشة، قالت كان لرسول الله  صلى الله عليه وسلم  شعر دون الجمة وفوق الوفرة.‏,"Telah menceritakan kepada kami [Abdurrahman bin Ibrahim] telah menceritakan kepada kami [Ibnu Abu Fudaik] dari [Abdurrahman bin Abu Az Zinad] dari [Hisyam bin 'Urwah] dari [Ayahnya] dari [Aisyah] dia berkata, ""Rasulullah shallallahu 'alaihi wasallam memiliki rambut yang menjuntai tidak lebih dari pundaknya, dan di atas kedua daun telinganya",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:4142,hadith,"حدثنا ابو بكر، حدثنا وكيع، وابو معاوية عن الاعمش، عن ابي صالح، عن ابي هريرة، قال قال رسول الله  صلى الله عليه وسلم  ‏""‏ انظروا الى من هو اسفل منكم ولا تنظروا الى من هو فوقكم فانه اجدر ان لا تزدروا نعمة الله ‏""‏ ‏.‏ قال ابو معاوية ‏""‏ عليكم ‏""‏ ‏.‏","Telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] telah menceritakan kepada kami [Waki'] dan [Abu Mu'awiyah] dari [Al A'masy] dari [Abu Shalih] dari [Abu Hurairah] dia berkata, ""Rasulullah shallallahu 'alaihi wasallam bersabda: ""Lihatlah kepada orang yang lebih rendah dari kalian, dan janganlah kalian melihat orang yang lebih tinggi dari kalian, sesungguhnya hal itu lebih baik agar kalian tidak meremehkan nikmat Allah."" Abu Mu'awiyah menyebutkan dengan redaksi, ""(nikmat Allah) atas kalian",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:4980,hadith,"حدثنا ابو الوليد الطيالسي، حدثنا شعبة، عن منصور، عن عبد الله بن يسار، عن حذيفة، عن النبي صلى الله عليه وسلم قال ‏ ""‏ لا تقولوا ما شاء الله وشاء فلان ولكن قولوا ما شاء الله ثم شاء فلان ‏""‏ ‏.‏","Telah menceritakan kepada kami [Abul Walid Ath Thayalisi] berkata, telah menceritakan kepada kami [Syu'bah] dari [Manshur] dari [Abdullah bin Yasar] dari [Hudzaifah] dari Nabi shallallahu 'alaihi wasallam, beliau bersabda: ""Jangan kalian mengatakan 'Allah dan Fulan berkehendak', tetapi katakanlah 'Allah berkehendak kemudian fulan",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:nasai:793,hadith,"اخبرنا احمد بن عبدة، عن حماد بن زيد، ثم ذكر كلمة معناها قال حدثنا ابو حازم، قال سهل بن سعد كان قتال بين بني عمرو بن عوف فبلغ ذلك النبي صلى الله عليه وسلم فصلى الظهر ثم اتاهم ليصلح بينهم ثم قال لبلال ‏""‏ يا بلال اذا حضر العصر ولم ات فمر ابا بكر فليصل بالناس ‏""‏ ‏.‏ فلما حضرت اذن بلال ثم اقام فقال لابي بكر رضى الله عنه تقدم ‏.‏ فتقدم ابو بكر فدخل في الصلاة ثم جاء رسول الله صلى الله عليه وسلم فجعل يشق الناس حتى قام خلف ابي بكر وصفح القوم وكان ابو بكر اذا دخل في الصلاة لم يلتفت فلما راى ابو بكر التصفيح لا يمسك عنه التفت فاوما اليه رسول الله صلى الله عليه وسلم بيده فحمد الله عز وجل على قول رسول الله صلى الله عليه وسلم له امضه ثم مشى ابو بكر القهقرى على عقبيه فتاخر فلما راى ذلك رسول الله صلى الله عليه وسلم تقدم فصلى بالناس فلما قضى صلاته قال ‏""‏ يا ابا بكر ما منعك اذ اومات اليك ان لا تكون مضيت ‏""‏ ‏.‏ فقال لم يكن لابن ابي قحافة ان يؤم رسول الله صلى الله عليه وسلم ‏.‏ وقال للناس ‏""‏ اذا نابكم شىء فليسبح الرجال وليصفح النساء ‏""‏ ‏.‏","Telah mengkabarkan kepada kami [Ahmad bin 'Abdah] dari [Hammad bin Zaid] kemudian dia menyebutkan kalimat yang maknanya, dia berkata; telah menceritakan kepada kami [Abu Hazim] dia berkata; berkata [Sahl bin Sa'd] Bahwa Bani Amru bin Auf mempunyai suatu masalah, lalu hal ini sampai kepada Rasulullah Shallallahu'alaihi wasallam, maka beliau Shallallahu'alaihi wasallam shalat Zhuhur kemudian mendatangi mereka untuk mendamaikan mereka. Rasulullah Shallallahu'alaihi wasallam bersabda kepada Bilal, ""Wahai Bilal, jika tiba waktu shalat Ashar sedangkan aku belum datang, maka suruh Abu Bakar (menjadi imam) shalat bersama kaum muslim.""Tatkala datang waktu Ashar, maka Bilal segera adzan dan dilanjutkan dengan iqamah. Lantas Bilal berkata kepada Abu Bakar Rabi'ah, ""Majulah (jadi imam)."" maka Abu Bakar maju menjadi imam shalat. Saat itu Rasulullah Shallallahu'alaihi wasallam datang, beliau Shallallahu'alaihi wasallam segera masuk lewat celah-celah barisan shalat hingga beliau berdiri di belakang Abu Bakar. Orang-orang mulai menepukkan tangannya, dan Abu Bakar bila telah memulai shalat biasanya ia tidak menoleh dalam shalatnya. Setelah Abu Bakar melihat banyaknya orang-orang yang bertepuk tangan, maka Abu Bakar tidak mampu menahan untuk tidak menoleh, sehingga ia mendapati Rasulullah Shallallahu'alaihi wasallam, dan beliau Shallallahu'alaihi wasallam memberikan isyarat dengan tangannya kepada Abu Bakar, namun Abu Bakar memuji Allah Azza wa Jalla atas perintah beliau Shallallahu'alaihi wasallam kepada dirinya, ""Lanjutkan saja."" Lalu Abu Bakar kembali ke belakang dengan mundur, dan Rasulullah Shallallahu'alaihi wasallam segera maju untuk menjadi imam dan shalat bersama kaum muslim. Setelah selesai, beliau Shallallahu'alaihi wasallam menghadap ke jemaah dan bersabda, ""Wahai Abu Bakar, apakah yang menghalangimu untuk shalat menjadi imam bagi para jemaah saat kuisyaratkan demikian."" Abu Bakar berkata, ""Tidaklah pantas bagi Ibnu Quhafah untuk shalat menjadi imam bagi Rasulullah Shallallahu'alaihi wasallam."" Beliau Shallallahu'alaihi wasallam lalu bersabda kepada kaum muslim, ""Jika kalian mengalami sesuatu -dalam shalat- maka hendaknya bagi orang laki-laki untuk bertasbih dan bagi orang perempuan untuk bertepuk tangan",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:5202,hadith,"حدثنا ابو عاصم، عن ابن جريج،‏.‏ وحدثني محمد بن مقاتل، اخبرنا عبد الله، اخبرنا ابن جريج، قال اخبرني يحيى بن عبد الله بن صيفي، ان عكرمة بن عبد الرحمن بن الحارث، اخبره ان ام سلمة اخبرته ان النبي صلى الله عليه وسلم حلف لا يدخل على بعض اهله شهرا، فلما مضى تسعة وعشرون يوما غدا عليهن او راح فقيل له يا نبي الله حلفت ان لا تدخل عليهن شهرا قال ‏ ""‏ ان الشهر يكون تسعة وعشرين يوما ‏""‏‏.‏","Telah menceritakan kepada kami [Abu 'Ashim] dari [Ibnu Juraij] -dalam riwayat lain- Dan Telah menceritakan kepadaku [Muhammad bin Muqatil] Telah mengabarkan kepada kami [Abdullah] Telah mengabarkan kepada kami [Ibnu Juraij] ia berkata; Telah mengabarkan kepadaku [Yahya bin Abdullah bin Shaifi] bahwa [Ikrimah bin Abdurrahman bin Al Harits] Telah mengabarkan kepada mereka, bahwa [Ummu Salamah] telah mengabarkan mereka, bahwa Nabi shallallahu 'alaihi wasallam pernah bersumpah untuk tidak menemui sebagian keluarganya (isteri-isterinya). Maka dua puluh sembilan hari berlalu, di waktu pagi ternyata beliau menemui mereka, maka dikatakanlah pada beliau, ""Wahai Nabiyullah, Anda telah bersumpah untuk tidak masuk menemui mereka selama satu bulan."" Akhirnya beliau bersabda: ""Sesungguhnya bilangan bulan itu adalah dua puluh sembilan hari",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:2540,hadith,"حدثنا عبد الله بن سالم المفلوج، حدثنا عبيدة بن الاسود، عن القاسم بن الوليد، عن ابي صادق، عن ربيعة بن ناجد، عن عبادة بن الصامت، قال قال رسول الله صلى الله عليه وسلم ‏ ""‏ اقيموا حدود الله في القريب والبعيد ولا تاخذكم في الله لومة لائم ‏""‏ ‏.‏","Telah menceritakan kepada kami [Abdullah bin Salim Al Mafluj], telah menceritakan kepada kami [Ubaidah bin Al Aswad] dari [Al Qasim bin Al Walid] dari [Abu Shadiq] dari [Rabi'ah bin Najid] dari ['Ubadah bin Shamit], ia berkata; bersabda Rasulullah shallallahu 'alaihi wasallam: ""Tegakkanlah hukum hudud Allah baik kepada orang dekat maupun orang yang jauh, dan jangan sampai cercaan orang yang mencerca mempengaruhi kalian dijalan Allah",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:2849,hadith,"حدثنا موسى بن اسماعيل، حدثنا حماد، عن عاصم الاحول، عن الشعبي، عن عدي بن حاتم، ان النبي صلى الله عليه وسلم قال ‏ ""‏ اذا رميت بسهمك وذكرت اسم الله فوجدته من الغد ولم تجده في ماء ولا فيه اثر غير سهمك فكل واذا اختلط بكلابك كلب من غيرها فلا تاكل لا تدري لعله قتله الذي ليس منها ‏""‏ ‏.‏","Telah menceritakan kepada kami [Musa bin Isma'il], telah menceritakan kepada kami [Hammad], dari ['Ashim Al Ahwal] dari [Asy Sya'bi], dari [Adi bin Hatim] bahwa Nabi shallallahu 'alaihi wasallam bersabda: ""Apabila engkau memanah dengan anak panahmu dan engkau sebutkan nama Allah, kemudian engkau mendapatinya keesokan hari dan engkau tidak mendapatinya di air serta tidak ada padanya bekas selain anak panahmu maka makanlah. Dan apabila bercampur anjingmu bercampur dengan anjing yang lain, maka jangan engkau maka. Engkau tidak tahu, bisa jadi buruan tersebut dibunuh anjing yang lain",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:4969,hadith,"حدثنا موسى بن اسماعيل، حدثنا حماد، حدثنا ثابت، عن انس بن مالك، قال كان رسول الله صلى الله عليه وسلم يدخل علينا ولي اخ صغير يكنى ابا عمير وكان له نغر يلعب به فمات فدخل عليه النبي صلى الله عليه وسلم ذات يوم فراه حزينا فقال ‏""‏ ما شانه ‏""‏ ‏.‏ قالوا مات نغره فقال ‏""‏ يا ابا عمير ما فعل النغير ‏""‏ ‏.‏","Telah menceritakan kepada kami [Musa bin Isma'il] berkata, telah menceritakan kepada kami [Hammad] berkata, telah menceritakan kepada kami [Tsabit] dari [Anas bin Malik] ia berkata, ""Suatu kali Rasulullah shallallahu 'alaihi wasallam datang kepada kami, sementara kami mempunyai adik kecil yang dijuluki Abu Umair. Burung kecil miliknya yang biasa ia ajak main bersama mati. Lalu suatu hari Nabi shallallahu 'alaihi wasallam masuk dan menemuinya sedang bersedih, beliau bertanya: ""Apa yang sedang terjadi dengannya?"" orang-orang menjawab, ""Burung kecilnya mati."" Beliau lantas bersabda: ""Wahai Abu Umair, apa yang sedang dilakukan oleh burung kecilmu?",id,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
