ref,domain,ar,tgt,tgt_lang,license
hadeethenc:4810,hadith,عن ابي ذر رضي الله عنه: عن النبي صلى الله عليه وسلم فيما روى عن الله تبارك وتعالى انه قال: «يا عبادي اني حرمت الظلم على نفسي، وجعلته بينكم محرما، فلا تظالموا، يا عبادي كلكم ضال الا من هديته، فاستهدوني اهدكم، يا عبادي كلكم جائع الا من اطعمته، فاستطعموني اطعمكم، يا عبادي كلكم عار الا من كسوته، فاستكسوني اكسكم، يا عبادي انكم تخطئون بالليل والنهار وانا اغفر الذنوب جميعا فاستغفروني اغفر لكم، يا عبادي انكم لن تبلغوا ضري فتضروني، ولن تبلغوا نفعي فتنفعوني، يا عبادي لو ان اولكم واخركم وانسكم وجنكم كانوا على اتقى قلب رجل واحد منكم ما زاد ذلك في ملكي شيئا، يا عبادي لو ان اولكم واخركم وانسكم وجنكم كانوا على افجر قلب رجل واحد ما نقص ذلك من ملكي شيئا، يا عبادي لو ان اولكم واخركم وانسكم وجنكم قاموا في صعيد واحد فسالوني فاعطيت كل انسان مسالته ما نقص ذلك مما عندي الا كما ينقص المخيط اذا ادخل البحر، يا عبادي انما هي اعمالكم احصيها لكم ثم اوفيكم اياها، فمن وجد خيرا فليحمد الله، ومن وجد غير ذلك فلا يلومن الا نفسه».,"Abu Dharr (may Allah be pleased with him) reported: The Prophet (may Allah's peace and blessings be upon him), as part of what he narrated from his Lord, said that Allah Almighty said: ""O My slaves, I have made oppression forbidden for Myself, and I have made it forbidden amongst you, so do not oppress one another. O My slaves, all of you are misguided except those whom I guide, so seek guidance from Me, and I shall guide you. O My slaves, all of you are hungry except those whom I feed, so ask Me for food, and I shall feed you. O My slaves, all of you are naked except those whom I clothe, so ask Me for clothes, and I shall clothe you. O My slaves, you commit sins by night and day, and I forgive all sins, so ask Me for forgiveness, and I shall forgive you. O, My slaves, you can neither do Me harm nor do Me any good. O My slaves, if the first and the last amongst you and all humans and jinn were all as pious as the most pious heart of any man amongst you, that would add nothing to My dominion. O My slaves, if the first and the last amongst you and all humans and jinn were all as wicked as the most wicked heart of any man amongst you, this would cause no loss to My dominion. O My slaves, if the first and the last amongst you and all humans and jinn were all to stand together in one place and ask of Me, and I were to give everyone what he asked for, that would not decrease what I possess, except what is decreased of the sea when a needle is dipped into it. O, My slaves, it is only your deeds that I record for, and I shall recompense you for them. So, whoever finds good should praise Allah, and whoever finds other than that should blame no one but himself.""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3119,hadith,عن ابي هريرة رضي الله عنه عن النبي صلى الله عليه وسلم قال: اشترى رجل من رجل عقارا، فوجد الذي اشترى العقار في عقاره جرة فيها ذهب، فقال له الذي اشترى العقار: خذ ذهبك، انما اشتريت منك الارض ولم اشتر الذهب، وقال الذي له الارض: انما بعتك الارض وما فيها، فتحاكما الى رجل، فقال الذي تحاكما اليه: الكما ولد؟ قال احدهما: لي غلام، وقال الاخر: لي جارية قال: انكحا الغلام الجارية، وانفقا على انفسهما منه وتصدقا.,"Abu Hurayrah (may Allah be pleased with him) reported that the Prophet (may Allah’s peace and blessings be upon him) said: ""A man bought a piece of land from another man, and the one who bought the land found in his land a jar containing gold. The one who bought the land said to the other: 'Take your gold. I only bought the land; I did not buy the gold.' The one who owned the land said: 'I sold you the land along with everything in it.' So they turned to a man seeking his judgment. The person they sought his judgment said to both of them: 'Do you have any children?' One of them said: 'I have a son.' The other said: 'I have a daughter.' He said: 'Marry the boy to the girl, spend it on their living expenses and give charity.’""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10035,hadith,عن سمرة رضي الله عنه مرفوعا: «من توضا يوم الجمعة فبها ونعمت، ومن اغتسل فهو افضل».,"Samurah (may Allah be pleased with him) reported that the Prophet (may Allah's peace and blessings be upon him) said: ""Whoever performs ablution on Friday, that is good, and whoever takes a bath has done what is better.""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:4297,hadith,عن ابي رمثة التيمي رضي الله عنه قال: رايت رسول الله صلى الله عليه وسلم وعليه ثوبان اخضران.,Abu Rimthah At-Taymi (may Allah be pleased with him) reported: I saw the Messenger of Allah (may Allah's peace and blessings be upon him) wearing two green garments.,en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:7191,hadith,عن بسر بن سعيد، ان زيد بن خالد الجهني رضي الله عنه، ارسله الى ابي جهيم رضي الله عنه، يساله ماذا سمع من رسول الله صلى الله عليه وسلم في المار بين يدي المصلي؟ قال ابو جهيم: قال رسول الله صلى الله عليه وسلم: «لو يعلم المار بين يدي المصلي ماذا عليه لكان ان يقف اربعين خيرا له من ان يمر بين يديه» قال ابو النضر: لا ادري قال: اربعين يوما او شهرا او سنة؟,"Busr ibn Sa‘īd reported that Zayd ibn Khālid al-Juhani (may Allah be pleased with him) sent him to Abu Juhaym (may Allah be pleased with him) to ask him about what he heard from the Messenger of Allah (may Allah's peace and blessings be upon him) about the one who passes in front of the praying person. Abu Juhaym said: The Messenger of Allah (may Allah's peace and blessings be upon him) said: ""If the person passing in front of someone praying knew the extent of the guilt he is incurring, he would prefer to stand for forty rather than pass in front him."" Abu an-Nadr said: I am not sure if he said forty days, months, or years.",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3917,hadith,عن ابي هريرة رضي الله عنه قال: قيل: يا رسول الله، ما يعدل الجهاد في سبيل الله؟ قال: «لا تستطيعونه» فاعادوا عليه مرتين او ثلاثا كل ذلك يقول: «لا تستطيعونه»! ثم قال: «مثل المجاهد في سبيل الله كمثل الصائم القائم القانت بايات الله لا يفتر من صيام، ولا صلاة، حتى يرجع المجاهد في سبيل الله». وفي رواية البخاري: ان رجلا قال: يا رسول الله، دلني على عمل يعدل الجهاد؟ قال: «لا اجده» ثم قال: «هل تستطيع اذا خرج المجاهد ان تدخل مسجدك فتقوم ولا تفتر، وتصوم ولا تفطر»؟ فقال: «ومن يستطيع ذلك؟!»,"Abu Hurayrah (may Allah be pleased with him) narrated that the Messenger of Allah (may Allah's peace and blessings be upon him) was asked: ""O Messenger of Allah, what is equivalent to Jihad in the cause of Allah?” He answered: “You can not do it.” The question was repeated twice or thrice to which he gave the same answer. Then he said: “The example of a Mujāhid in the cause of Allah is like a person who keeps fasting, praying and reciting the verses of Allah unfailingly until the Mujāhid returns.” In the version narrated by Al-Bukhāri: A man said: ""O Messenger of Allah, show me a deed that equals Jihad.” The Prophet replied: ""I do not find one."" Then he said: ""When the Mujāhid goes out for Jihad, can you enter your place of prayer and pray incessantly and fast without breaking your fast?"" The man replied: ""Who can do that!""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10896,hadith,عن انس رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «البزاق في المسجد خطيئة، وكفارتها دفنها».,"Anas ibn Mālik (may Allah be pleased with him) reported: The Messenger of Allah (may Allah’s peace and blessings be upon him) said: ""Spitting in the mosque is a sin and its expiation is to bury it.”",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:64621,hadith,عن ابن عمر رضي الله عنهما، قال: «كنا نصيب في مغازينا العسل والعنب، فناكله ولا نرفعه»,"Ibn ‘Umar (may Allah be pleased with him) reported: During our military expeditions, we used to get honey and grapes (as spoils) and eat them without bringing them (to the Prophet or the one in charge of distributing the spoils).",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8899,hadith,عن ابي هريرة رضي الله عنه قال: سمعت رسول الله صلى الله عليه وسلم يقول: «ان اول الناس يقضى يوم القيامة عليه رجل استشهد، فاتي به، فعرفه نعمته، فعرفها، قال: فما عملت فيها؟ قال: قاتلت فيك حتى استشهدت. قال: كذبت، ولكنك قاتلت لان يقال: جريء! فقد قيل، ثم امر به فسحب على وجهه حتى القي في النار. ورجل تعلم العلم وعلمه، وقرا القران، فاتي به فعرفه نعمه فعرفها. قال: فما عملت فيها؟ قال: تعلمت العلم وعلمته، وقرات فيك القران، قال: كذبت، ولكنك تعلمت ليقال: عالم! وقرات القران ليقال: هو قارئ؛ فقد قيل، ثم امر به فسحب على وجهه حتى القي في النار. ورجل وسع الله عليه، واعطاه من اصناف المال، فاتي به فعرفه نعمه، فعرفها. قال: فما عملت فيها؟ قال: ما تركت من سبيل تحب ان ينفق فيها الا انفقت فيها لك. قال: كذبت، ولكنك فعلت ليقال: جواد! فقد قيل، ثم امر به فسحب على وجهه حتى القي في النار».,"Abu Hurayrah (may Allah be pleased with him) reported: I heard the Messenger of Allah (may Allah’s peace and blessings be upon him) say: ""The first to be judged on the Day of Judgment is a man who was martyred. He will be brought and Allah will remind him of His favor [upon him], which he will recognize. Allah will say: 'What did you do as a token of gratitude for that favor?' He will say: 'I fought for Your sake until I was martyred.' Allah will say: 'You have lied. You fought so it would be said that you were brave, and it was said.' It will be commanded that he be dragged on his face until he is thrown in the Fire. A man who acquired knowledge, taught it, and recited the Qur'an. He will be brought and Allah will remind him of His favor [upon him], which he will recognize. Allah will say: 'What did you do as a token of gratitude for that favor?' He will say: 'I acquired knowledge and taught it, and I recited the Qur'an for Your sake.' Allah will say: 'You have lied. You learned so it would be said that you were a scholar, and you recited the Qur'an so it would be said that you were a reciter, and that was said.' It will be commanded that he be dragged on his face until he is thrown in the Fire. A man for whom Allah expanded his resources and gave him from all types of wealth. He will be brought and Allah will remind him of His favor [upon him], which he will recognize. Allah will say: 'What did you do as a token of gratitude for that favor?' He will say: 'I left no path wherein You love to spend except that I spent therein for Your sake.' Allah will say: 'You have lied. You did that so it would be said that you were generous, and that was said.' It will be commanded that he be dragged on his face until he is thrown in the Fire.""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:4292,hadith,عن علي بن ابي طالب رضي الله عنه قال: اخذ رسول الله صلى الله عليه وسلم حريرا بشماله، وذهبا بيمينه، ثم رفع بهما يديه، فقال: «ان هذين حرام على ذكور امتي، حل لاناثهم».,"‘Ali ibn Abi Tālib (may Allah be pleased with him) reported: The Messenger of Allah (may Allah's peace and blessings be upon him) took silk in his right hand and gold in his left hand and then lifted them with his hands and said: ""Theseits women.""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:65047,hadith,عن جابر بن عبد الله رضي الله عنهما ان النبي صلى الله عليه وسلم قال: «لا تعلموا العلم لتباهوا به العلماء، ولا لتماروا به السفهاء، ولا تخيروا به المجالس، فمن فعل ذلك، فالنار النار».,"Jābir ibn ‘Abdullāh (may Allah be pleased with him) reported: The Prophet (may Allah’s peace and blessings be upon him) said: ""Do not seek knowledge in order to show off in front of the scholars, or to argue with the foolish; or to get the higher status in gatherings. Whoever does that, the Fire, the Fire.""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8384,hadith,عن ابي هريرة، قال: قال رسول الله صلى الله عليه وسلم : «لا صلاة لمن لا وضوء له، ولا وضوء لمن لم يذكر اسم الله تعالى عليه».,"Abu Hurayrah reported that the Messenger of Allah (may Allah's peace and blessings be upon him) said: ""The prayer of a person who does not perform ablution is invalid, and the ablution of a person who does not mention the name of Allah is invalid.""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:65869,hadith,عن عبد الله بن مسعود رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: «ليس المؤمن بالطعان ولا اللعان ولا الفاحش ولا البذيء».,"‘Abdullāh ibn Mas‘ūd (may Allah be pleased with him) reported: The Messenger of Allah (may Allah's peace and blessings be upon him) said: ""A believer is not a slanderer, nor a curser, nor a person who speaks obscenely, nor a person who uses foul language.""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:65022,hadith,عن ابي هريرة رضي الله عنه عن النبي صلى الله عليه وسلم قال: «لا تقوم الساعة حتى يمر الرجل بقبر الرجل فيقول: يا ليتني مكانه».,"Abu Hurayrah (may Allah be pleased with him) reported that the Prophet (may Allah's peace and blessings be upon him) said: ""The Hour will not be established until a man would pass by the grave of another man and say: 'I wish I were in his place.'""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:4200,hadith,عن معاذ رضي الله عنه عن النبي صلى الله عليه وسلم قال: «من قاتل في سبيل الله من رجل مسلم فواق ناقة، وجبت له الجنة، ومن جرح جرحا في سبيل الله او نكب نكبة فانها تجيء يوم القيامة كاغزر ما كانت: لونها الزعفران، وريحها كالمسك».,"Mu‘ādh (may Allah be pleased with him) reported that the Prophet (may Allah's peace and blessings be upon him) said: ""Paradise is guaranteed for any Muslim who fights in the cause of Allah for the length of time between two milkings of a she-camel. Anyone is wounded or injured in the cause of Allah, it will come on the Day of Judgment bleeding the most it ever bled, but its color will be like saffron and its fragrance will be like musk.""",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10626,hadith,عن عثمان بن ابي العاص رضي الله عنه قال: يا رسول الله، اجعلني امام قومي، قال: «انت امامهم، واقتد باضعفهم، واتخذ مؤذنا لا ياخذ على اذانه اجرا».,"‘Uthmān ibn Abu al-‘Ās (may Allah be pleased with him) reported that he said: ""O Messenger of Allah, make me the leader of my people!"" He said: ""You are their leader; be considerate to their weak ones, and choose a Muezzin who does not take wages for his Adhān.”",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3727,hadith,عن حذيفة بن اليمان رضي الله عنهما قال: صليت مع النبي صلى الله عليه وسلم ذات ليلة فافتتح البقرة، فقلت: يركع عند المئة، ثم مضى، فقلت: يصلي بها في ركعة فمضى، فقلت: يركع بها، ثم افتتح النساء فقراها، ثم افتتح ال عمران فقراها، يقرا مترسلا: اذا مر باية فيها تسبيح سبح، واذا مر بسؤال سال، واذا مر بتعوذ تعوذ، ثم ركع، فجعل يقول: «سبحان ربي العظيم» فكان ركوعه نحوا من قيامه، ثم قال: «سمع الله لمن حمده، ربنا لك الحمد» ثم قام طويلا قريبا مما ركع، ثم سجد، فقال: «سبحان ربي الاعلى» فكان سجوده قريبا من قيامه.,"Hudhayfah ibn al-Yamān (may Allah be pleased with him) reported: I prayed with the Prophet (may Allah's peace and blessings be upon him) once at night and he started reciting Sūrat al-Baqarah. I thought that he would bow in Rukū‘ at the end of one hundred verses, but he continued. I thought that he would probably recite it (this Sūrah only) in one Rak‘ah, but he continued. I thought he would perhaps bow in Rukū‘ on completing (this Sūrah). He then started reciting Sūrat An-Nisā’ and read it all, then he started reciting Sūrat Āl-‘Imrān and read it all. He recited slowly; when he came across a verse of Tasbīh (glorifying Allah), he would glorify Him, and when he came come across a verse of requesting Allah (something), he would request it from Him, and when he came across a verse of seeking refuge (with Allah), he would seek refuge (with Him). Then he bowed in Rukū‘ and said: ""Glory be to our Lord, the Most Great"". His bowing lasted about the same length of time as his standing. Upon rising from Rukū‘, he said: ""Allah listens to he who praises Him; praise be to You, Our Lord!"" He then remained standing about the same length of time as he had spent in bowing. He then prostrated and said: ""Gory be to our Lord, the Most High"", and his prostration lasted nearly the same length of time as his standing.",en,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
