ref,domain,ar,tgt,tgt_lang,license
hadeethenc:4940,hadith,عن انس رضي الله عنه قال: كنت امشي مع رسول الله صلى الله عليه وسلم وعليه برد نجراني غليظ الحاشية، فادركه اعرابي فجبذه بردائه جبذة شديدة، فنظرت الى صفحة عاتق النبي صلى الله عليه وسلم وقد اثرت بها حاشية الرداء من شدة جبذته، ثم قال: يا محمد، مر لي من مال الله الذي عندك. فالتفت اليه، فضحك ثم امر له بعطاء.,"Anas ibn Mâlik (qu’Allah l’agrée) a dit : « Je marchais avec le Messager d’Allah (sur lui la paix et le salut) qui portait une tunique de Najrân aux bords épais. Un bédouin le rencontra et le tira si violemment par sa tunique que lorsque je regardais le cou du Messager d’Allah (sur lui la paix et le salut), les bords de la tunique y avaient laissé une marque. Ensuite, il demanda : "" Ô Muḥammad ! Ordonne que l’on me donne une part de la richesse d’Allah qui est à ta disposition ! "" Le Messager d’Allah (sur lui la paix et le salut) se tourna vers lui et sourit. Puis, il ordonna qu’on lui fasse un don.",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3300,hadith,عن انس بن مالك رضي الله عنه قال: «انكم لتعملون اعمالا هي ادق في اعينكم من الشعر، كنا نعدها على عهد رسول الله - صلى الله عليه وسلم - من الموبقات».,"Anas ibn Mâlik (qu'Allah l'agrée) a dit : « Vous commettez des actes que vous considérez aussi insignifiants qu’un cheveu, alors que nous les considérions, à l’époque du Messager d’Allah (sur lui la paix et le salut), comme des péchés destructeurs. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10967,hadith,عن عائشة رضي الله عنها ، قالت: «قام النبي صلى الله عليه وسلم باية من القران ليلة».,ʽÂ'ishah (qu'Allah l'agrée) relate : « Le Prophète (sur lui la paix et le salut) s'est tenu debout [et a prié] une nuit avec un seul verset du Coran. »,fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:4709,hadith,عن ابي هريرة رضي الله عنه: ان رجلا قال للنبي صلى الله عليه وسلم: اوصني، قال: «لا تغضب» فردد مرارا قال: «لا تغضب».,D'après (qu'Allah l'agrée) : Un homme a dit au Prophète (qu'Allah le couvre d'éloges et le préserve) : « Fais-moi une recommandation ! » Il (qu'Allah le couvre d'éloges et le préserve) a dit : « Ne te mets pas colère ! » L’homme répéta à plusieurs reprises [sa demande] et [à chaque fois] il (qu'Allah le couvre d'éloges et le préserve) a dit : « Ne te mets pas en colère ! »,fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:5469,hadith,عن سعد بن ابي وقاص رضي الله عنه قال: عادني رسول الله صلى الله عليه وسلم فقال: «اللهم اشف سعدا، اللهم اشف سعدا، اللهم اشف سعدا».,"Saʽd ibn Abî Waqqâṣ (qu'Allah l'agrée) relate : « Le Messager d’Allah (sur lui la paix et le salut) m'a rendu visite alors que j'étais malade et il a dit : "" Ô Allah ! Guéris Sa’d ! Ô Allah ! Guéris Sa’d ! Ô Allah ! Guéris Sa’d ! "" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:5274,hadith,عن عبد الله بن زيد بن عاصم المازني رضي الله عنه قال: «خرج النبي صلى الله عليه وسلم يستسقي، فتوجه الى القبلة يدعو، وحول رداءه، ثم صلى ركعتين، جهر فيهما بالقراءة». وفي لفظ «الى المصلى».,"‘Abdullâh ibn Zayd ibn ‘Âṣim Al-Mâzinî (qu’Allah l’agrée) relate : « Le Prophète (sur lui la paix et le salut) sortit pour effectuer la prière de demande de pluie. Il se tourna en direction de La Mecque et fit des invocations. Puis, il retourna son pardessus et pria deux unités de prière en récitant à voix haute. » Dans une autre version, il est dit : « Il se dirigea vers un endroit réservé pour la prière. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10567,hadith,عن عامر، قال: سالت علقمة: هل كان ابن مسعود شهد مع رسول الله صلى الله عليه وسلم ليلة الجن؟ قال: فقال علقمة، انا سالت ابن مسعود فقلت: هل شهد احد منكم مع رسول الله صلى الله عليه وسلم ليلة الجن؟ قال: لا، ولكنا كنا مع رسول الله ذات ليلة ففقدناه فالتمسناه في الاودية والشعاب. فقلنا: استطير او اغتيل. قال: فبتنا بشر ليلة بات بها قوم، فلما اصبحنا اذا هو جاء من قبل حراء. قال: فقلنا يا رسول الله فقدناك فطلبناك فلم نجدك، فبتنا بشر ليلة بات بها قوم. فقال: «اتاني داعي الجن فذهبت معه فقرات عليهم القران» قال: فانطلق بنا فارانا اثارهم واثار نيرانهم وسالوه الزاد فقال: «لكم كل عظم ذكر اسم الله عليه يقع في ايديكم اوفر ما يكون لحما، وكل بعرة علف لدوابكم» . فقال رسول الله صلى الله عليه وسلم : «فلا تستنجوا بهما فانهما طعام اخوانكم».,"Âmir a dit : « J’ai demandé à 'Alqamah : "" Ibn Mas'ûd (qu'Allah l'agrée) était-il présent avec le Messager d'Allah (sur lui la paix et le salut) la nuit des djinns ? - 'Alqamah répondit : J'ai moi-même questionné Ibn Mas'ûd : "" L'un de vous était-il présent avec le Messager d'Allah (sur lui la paix et le salut) la nuit des djinns ? - Il répondit : Non, mais nous étions avec le Messager d'Allah (sur lui la paix et le salut) une nuit quand nous le perdîmes de vue. Nous l’avons cherché dans les vallées et les défilés, puis nous nous sommes dit : "" Il a été enlevé ou tué ! "" Nous avons passé la pire nuit qu'un peuple puisse connaître. Au matin, il est revenu du côté de Ḥirâ`. Nous avons alors dit : "" Ô Messager d'Allah ! Nous t'avions perdu de vue et t'avons cherché, mais en vain ! Nous avons passé la pire nuit qu'un peuple puisse connaître ! - Il répondit : Quelqu'un est venu m'inviter de la part des djinns, alors je suis parti avec lui et je leur ai récité le Coran. "" Il nous emmena et nous montra leurs traces ainsi que celles de leurs feux. En outre, ils lui avaient demandé des provisions. Il [leur] dit : "" À vous chaque os qui vous tombera sous la main et sur lequel on aura prononcé le Nom d'Allah. Celui-ci sera aussitôt recouvert de chair. De même, chaque crottin sera la nourriture de vos bêtes. "" Le Messager d'Allah (sur lui la paix et le salut) dit alors: "" Ne les employez donc pas pour vous essuyer [après avoir fait vos besoins] ! En effet, ils sont la nourriture de vos frères [djinns]. "" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:4544,hadith,عن عبد الله بن عمر رضي الله عنهما «ان رجلا قال يا رسول الله، ما يلبس المحرم من الثياب؟ قال رسول الله صلى الله عليه وسلم : لا يلبس القميص، ولا العمائم ، ولا السراويلات، ولا البرانس، ولا الخفاف، الا احد لا يجد نعلين، فليلبس خفين، وليقطعهما اسفل من الكعبين، ولا يلبس من الثياب شيئا مسه زعفران او ورس»، وللبخاري: «ولا تنتقب المراة، ولا تلبس القفازين».,"Abdallah ibn 'Umar (qu'Allah l’agrée, lui et son père) relate qu'un homme a demandé : « Ô Messager d'Allah ! Quel vêtement porte celui qui est en état de sacralisation ? - Il répondit : Il ne doit porter ni tunique, ni turban, ni pantalon, ni vêtement à capuche, ni chaussettes en cuir, sauf si quelqu'un ne trouve pas de sandales. Dans ce cas, qu'il porte des chaussettes en cuir qu'il coupera en dessous des chevilles. Ne portez pas d'habit teint au safran ou au zédoaire. » Et dans la version de al-Bukhâry : « Et la femme en état de sacralisation ne porte ni Niqâb, ni gants. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6332,hadith,عن معاذ بن جبل رضي الله عنه قال: احتبس عنا رسول الله صلى الله عليه وسلم ذات غداة من صلاة الصبح حتى كدنا نتراءى عين الشمس، فخرج سريعا فثوب بالصلاة، فصلى رسول الله صلى الله عليه وسلم وتجوز في صلاته، فلما سلم دعا بصوته فقال لنا: «على مصافكم كما انتم» ثم انفتل الينا فقال: «اما اني ساحدثكم ما حبسني عنكم الغداة: اني قمت من الليل فتوضات فصليت ما قدر لي فنعست في صلاتي فاستثقلت، فاذا انا بربي تبارك وتعالى في احسن صورة، فقال: يا محمد قلت: لبيك رب، قال: فيم يختصم الملا الاعلى؟ قلت: لا ادري رب، قالها ثلاثا قال: «فرايته وضع كفه بين كتفي حتى وجدت برد انامله بين ثديي، فتجلى لي كل شيء وعرفت، فقال: يا محمد، قلت: لبيك رب، قال: فيم يختصم الملا الاعلى؟ قلت: في الكفارات، قال: ما هن؟ قلت: مشي الاقدام الى الجماعات، والجلوس في المساجد بعد الصلوات، واسباغ الوضوء في المكروهات، قال: ثم فيم؟ قلت: اطعام الطعام، ولين الكلام، والصلاة بالليل والناس نيام. قال: سل. قلت: اللهم اني اسالك فعل الخيرات، وترك المنكرات، وحب المساكين، وان تغفر لي وترحمني، واذا اردت فتنة في قوم فتوفني غير مفتون، واسالك حبك وحب من يحبك، وحب عمل يقرب الى حبك»، قال رسول الله صلى الله عليه وسلم: «انها حق فادرسوها ثم تعلموها».,"Mu’âdh ibn Jabal (qu’Allah l’agrée) a dit : « Un jour, au moment de la prière de l’aube, le Messager d’Allah (sur lui la paix et le salut) s’attarda dans son appartement jusqu’à ce que nous fûmes sur le point de voir les premières lueurs du soleil. Il arriva hâtivement et demanda que l’on fasse l’appel à la prière qu’il dirigea ensuite. Il la fit un peu plus rapidement que d’habitude et, une fois qu’il eut fait les salutations finales de la prière, il se tourna vers nous et nous interpella en disant : "" Restez à vos places là où vous vous trouvez ! "" Puis, il se dirigea vers nous et dit : "" Je vais vous raconter ce qui m’a attardé chez moi tout à l’heure. Je me suis levé la nuit, j’ai fait mes ablutions et j’ai prié ce qui m’a été prédestiné. Cependant, lors de ma prière, j’ai fini par être gagné par le sommeil au point de m’endormir. Tout à coup, je vis mon Seigneur, Béni et Exalté soit-Il, dans la plus parfaite des formes. Il m’interpella : Ô Muḥammad ! - J’ai répondu : J’accours à Toi Seigneur ! - Il me demanda : De quoi discutent les membres de l’assemblée céleste ? - J’ai répondu : Je ne sais pas Seigneur ! - Il répéta cela trois fois. Alors, Il mit Sa Main entre mes épaules, au point [ou je puisse en] sentir Sa fraîcheur sur ma poitrine. Toute chose me fut alors manifestée et j’eus la connaissance de ce qu’Il attendait de moi. Il m’interpella de nouveau : Ô Muḥammad ! - J’ai répondu : J’accours à Toi Seigneur ! - Il me redemanda : De quoi discutent les membres de l’assemblée céleste ? - J’ai répondu : Des expiations. - Il m’interrogea : Quelles sont-elles ? - J’ai répondu : Marcher à pied pour aller effectuer les prières en commun, attendre dans les mosquées la prière suivante qui succède à celle précédemment accomplie et faire ses ablutions même dans les cas où on éprouve de la peine à les faire. - Il poursuivit : Et ensuite ? - J’ai répondu : Donner à manger aux gens, leur parler avec douceur et prier la nuit pendant que les gens dorment. - Alors, Il m’a dit : Demande ce que tu veux ! - J’ai alors demandé : Ô Allah ! Je Te demande de faire le bien, de délaisser les actes répréhensibles et d’aimer les pauvres ! Je Te demande de me pardonner et de me faire miséricorde et, si Tu veux soumettre un peuple à la tentation, fais-moi mourir en m’épargnant cette épreuve ! Je Te demande Ton amour, l’amour de celui qui T’aime et l’amour d’une œuvre qui me fasse rapprocher de Ton amour ! "" » Le Messager d’Allah (sur lui la paix et le salut) ajouta : « Ce sont des paroles véridiques, alors étudiez-les, puis retenez-les ! »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:5330,hadith,عن عائشة رضي الله عنها قالت: سمعت من رسول الله صلى الله عليه وسلم يقول في بيتي هذا: «اللهم من ولي من امر امتي شيئا فشق عليهم فاشقق عليه، ومن ولي من امر امتي شيئا فرفق بهم فارفق به».,"'Â`ichah (qu'Allah l'agrée) relate : « J'ai entendu le Messager d'Allah (qu'Allah le couvre d'éloges et le préserve) dire ici, dans ma maison : ""Ô Allah ! Quiconque est responsable d’une affaire de ma communauté et leur rend les choses difficiles, rends lui les choses difficiles ! Et quiconque est responsable d'une affaire de ma communauté et fait preuve de douceur à leur égard, sois doux avec lui !"" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10012,hadith,عن ابن عباس رضي الله عنهما ، عن النبي صلى الله عليه وسلم في الذي ياتي امراته وهي حائض قال: «يتصدق بدينار او نصف دينار».,"Ibn ‘Abbâs (qu’Allah l’agrée, lui et son père) relate : « Le Prophète (sur lui la paix et le salut) a dit, concernant celui qui a eu des rapports sexuels avec sa femme alors qu'elle avait ses menstrues : "" Il doit donner un dinar ou la moitié d’un dinar en aumône. "" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:5496,hadith,عن النعمان بن بشير رضي الله عنه قال: سمعت النبي صلى الله عليه وسلم يقول: «الدعاء هو العبادة»، ثم قرا: «{وقال ربكم ادعوني استجب لكم ان الذين يستكبرون عن عبادتي سيدخلون جهنم داخرين} [غافر: 60]».,"An-Nou'mân ibn Bachîr (qu'Allah l'agrée) relate : "" J'ai entendu le Prophète (qu'Allah le couvre d'éloges et le préserve) dire : « L’invocation c'est l’adoration ! » Ensuite, il a lu : { Et votre Seigneur a dit : « Invoquez-Moi, Je vous exaucerai ! Ceux qui, par orgueil, refusent de M'adorer entreront bientôt dans la Géhenne, humiliés. » } [Sourate Ghâfir (Le Pardonneur) – Coran : 40/60].",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6027,hadith,عن عائشة- رضي الله عنها- قالت: «دخل علي رسول الله صلى الله عليه وسلم وعندي رجل، فقال: يا عائشة، من هذا؟ قلت: اخي من الرضاعة، فقال: يا عائشة: انظرن من اخوانكن؟ فانما الرضاعة من المجاعة».,"ʽÂ’ishah (qu’Allah l’agrée) relate : « Le Messager d'Allah (sur lui la paix et le salut) entra chez moi et trouva un homme avec moi. Il dit alors : "" Ô ʽÂ’ishah ! Qui est-ce ? - J’ai répondu : Mon frère de lait. - Il a dit : Ô ʽÂ’ishah ! Regardez bien qui sont vos frères, car ce n’est que la faim qui est la cause de l’allaitement. "" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:11173,hadith,عن ابي هريرة رضي الله عنه قال: قال النبي صلى الله عليه وسلم : «من احب الحسن والحسين فقد احبني، ومن ابغضهما فقد ابغضني».,"Abû Hurayrah (qu'Allah l'agrée) a dit : « Le Prophète (sur lui la paix et le salut) a dit : ""Celui qui aime Al-Ḥassan et Al-Ḥussayn m’a certainement aimé, et celui qui les déteste m’a certainement détesté !""»",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6392,hadith,عن عبد الله بن عمرو بن العاص رضي الله عنهما مرفوعا: «ما من غازية او سرية تغزو فتغنم وتسلم الا كانوا قد تعجلوا ثلثي اجورهم، وما من غازية او سرية تخفق وتصاب الا تم اجورهم».,"Abdullah ibn 'Amr ibn Al-’Âṣ (qu'Allah l'agrée, lui et son père) relate : « Il n'est pas une armée ou une expédition qui assaille l’ennemi, emporte du butin et s’en sort saine et sauve, sans que ses membres n'aient d’ores et déjà obtenu et reçu les deux tiers de leur récompense. Et il n'est pas une armée ou une expédition qui échoue et subit des pertes, sans que ses membres ne reçoivent la totalité de leur récompense. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8308,hadith,عن انس بن مالك رضي الله عنه قال: جاء زيد بن حارثة يشكو، فجعل النبي صلى الله عليه وسلم يقول: «اتق الله، وامسك عليك زوجك»، قال انس: لو كان رسول الله صلى الله عليه وسلم كاتما شيئا لكتم هذه، قال: فكانت زينب تفخر على ازواج النبي صلى الله عليه وسلم تقول: زوجكن اهاليكن، وزوجني الله تعالى من فوق سبع سموات، وعن ثابت: {وتخفي في نفسك ما الله مبديه وتخشى الناس} [الاحزاب: 37]، «نزلت في شان زينب وزيد بن حارثة».,"Anas ibn Mâlik (qu’Allah l’agrée) a dit : « Lorsque Zayd ibn Ḥârithah vint se plaindre au Prophète (sur lui la paix et le salut), celui-ci lui dit : "" Crains Allah et garde ton épouse ! "" » Anas a dit : « Si le Prophète (sur lui la paix et le salut) avait voulu cacher quelque chose, c’est bien celle-ci qu’il aurait cachée ! » Il a dit : « Zaynab se vantait auprès des épouses du Prophète (sur lui la paix et le salut) en disant : "" Ce sont vos familles qui vous ont mariées ! Quant à moi, c’est Allah, Exalté soit-Il, qui m’a mariée d’au-dessus des sept Cieux ! "" » Et Thâbit a dit que le verset suivant : {( Et tu cachais en toi ce qu’Allah allait dévoiler et tu craignais les gens.)} [Coran : 33/37] a été révélée au sujet de Zaynab et de Zayd ibn Ḥârithah.",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:11207,hadith,عن اسماء بنت ابي بكر رضي الله عنها قالت: قام رسول الله صلى الله عليه وسلم فذكر الفتنة التي يفتن بها المرء في قبره، فلما ذكر ذلك ضج المسلمون ضجة حالت بيني وبين ان افهم كلام رسول الله صلى الله عليه وسلم ، فلما سكنت ضجتهم قلت لرجل قريب مني: اي -بارك الله لك- ماذا قال رسول الله صلى الله عليه وسلم في اخر قوله؟ قال: «قد اوحي الي انكم تفتنون في القبور قريبا من فتنة الدجال».,"Asmâ' bint Abî Bakr (qu'Allah l'agrée, elle et son père) relate : « Le Messager d'Allah (sur lui la paix et le salut) se leva et parla de l'épreuve que l'homme subit dans sa tombe. Quand il en parla, les musulmans crièrent et cela m’empêcha de comprendre ce que le Messager d'Allah (sur lui la paix et le salut) disait. Quand leurs voix se calmèrent, je demandai à un homme qui était près de moi : ""Dis ! Qu'Allah te bénisse ! Qu'a dit le Messager d'Allah (sur lui la paix et le salut), vers la fin ? - Il dit : Il m'a été révélé que vous subirez dans vos tombes une épreuve proche de celle de l'antéchrist !"" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3090,hadith,عن عبد الله بن عباس رضي الله عنهما قال: اقبلت راكبا على حمار اتان، وانا يومئذ قد ناهزت الاحتلام، ورسول الله صلى الله عليه وسلم يصلي بالناس بمنى الى غير جدار، مررت بين يدي بعض الصف، فنزلت، فارسلت الاتان ترتع، ودخلت في الصف، فلم ينكر ذلك علي احد.,"ʽAbdullah ibn ʽAbbâs (qu'Allah l'agrée, lui et son père) dit : « Je suis arrivé sur le dos d’une ânesse, j’approchais alors de la puberté, tandis que l’Envoyé d’Allah (sur lui la paix et le salut) dirigeait la prière à Minâ, sans aucun mur devant lui. Je passai devant le rang, et envoyai ensuite paître l’ânesse. Après, je me plaçai dans le rang, sans que personne ne me reproche quoi que ce soit ».",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8302,hadith,عن حذيفة رضي الله عنه مرفوعا: «ان الله يصنع كل صانع وصنعته».,"Ḥudhayfah (qu'Allah l'agrée) relate que le Prophète (sur lui la paix et le salut) a dit : « Allah crée quiconque fait, ainsi que ce qu'il fait ! »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8960,hadith,عن زيد بن خالد الجهني رضي الله عنه مرفوعا: «لا تسبوا الديك فانه يوقظ للصلاة».,"Zayd ibn Khâlid Al-Juhanî (qu’Allah l’agrée) relate que le Messager d’Allah (sur lui la paix et le salut) a dit : « N’insultez pas le coq, car il réveille pour la prière. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:58081,hadith,عن عائشة رضي الله عنها انها اشترت بريرة من اناس من الانصار واشترطوا الولاء، فقال رسول الله صلى الله عليه وسلم : «الولاء لمن ولي النعمة»، وخيرها رسول الله صلى الله عليه وسلم وكان زوجها عبدا، واهدت لعائشة لحما، فقال رسول الله صلى الله عليه وسلم : «لو صنعتم لنا من هذا اللحم»، قالت عائشة: تصدق به على بريرة، فقال: «هو لها صدقة ولنا هدية».,"Â‘ishah (qu'Allah l'agrée) relate qu'elle acheta Barîrah auprès de personnes qui faisaient partie des Anṣâr mais qui avaient conditionné que le droit de tutelle soit pour eux. Le Messager d'Allah (sur lui la paix et salut) dit alors : « Le droit de tutelle revient à quiconque affranchit ! » De plus, il lui donna le choix de rester ou non avec son mari qui était encore esclave. [Un jour] Barîrah offrit à 'Â‘ishah (qu'Allah l'agrée) de la viande. Alors, le Messager d'Allah (sur lui la paix et salut) dit : « Que pensez-vous si vous nous faisiez à manger avec ce morceau de viande ? » 'Â‘ishah (qu'Allah l'agrée) répondit : « C'est une aumône faite à Barîrah ! » Le Messager d'Allah (sur lui la paix et salut) répondit alors : « C'est une aumône pour elle et un cadeau pour nous. »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:10650,hadith,عن معاوية بن الحكم السلمي رضي الله عنه قال: بينا انا اصلي مع رسول الله صلى الله عليه وسلم ، اذ عطس رجل من القوم، فقلت: يرحمك الله، فرماني القوم بابصارهم، فقلت: واثكل امياه، ما شانكم تنظرون الي؟، فجعلوا يضربون بايديهم على افخاذهم، فلما رايتهم يصمتونني لكني سكت، فلما صلى رسول الله صلى الله عليه وسلم ، فبابي هو وامي، ما رايت معلما قبله ولا بعده احسن تعليما منه، فوالله، ما كهرني ولا ضربني ولا شتمني، قال: «ان هذه الصلاة لا يصلح فيها شيء من كلام الناس، انما هو التسبيح والتكبير وقراءة القران»، او كما قال رسول الله صلى الله عليه وسلم قلت: يا رسول الله، اني حديث عهد بجاهلية، وقد جاء الله بالاسلام، وان منا رجالا ياتون الكهان، قال: «فلا تاتهم» قال: ومنا رجال يتطيرون، قال: ذاك شيء يجدونه في صدورهم، فلا يصدنهم -قال ابن الصباح: فلا يصدنكم- قال قلت: ومنا رجال يخطون، قال: «كان نبي من الانبياء يخط، فمن وافق خطه فذاك»، قال: وكانت لي جارية ترعى غنما لي قبل احد والجوانية، فاطلعت ذات يوم فاذا الذيب قد ذهب بشاة من غنمها، وانا رجل من بني ادم، اسف كما ياسفون؛ لكني صككتها صكة، فاتيت رسول الله صلى الله عليه وسلم فعظم ذلك علي، قلت: يا رسول الله افلا اعتقها؟ قال: «ائتني بها»، فاتيته بها، فقال لها: «اين الله؟» قالت: في السماء، قال: «من انا؟»، قالت: انت رسول الله، قال: «اعتقها، فانها مؤمنة».,"Mu'âwiyah ibn Al-Ḥakam As-Sulamî (qu'Allah l'agrée) relate : « Tandis que je priais avec le Messager d'Allah (sur lui la paix et le salut), un des fidèles éternua. Je dis alors : "" Qu'Allah te fasse miséricorde ! "" Les gens me lancèrent des regards et je m'exclamai : "" Que ma mère me perde ! Qu'avez-vous à me regarder ? "" Ils se mirent alors à frapper des mains sur leurs cuisses. Je compris qu'ils voulaient me faire taire et je me tus. Le Messager d'Allah (sur lui la paix et le salut) acheva la prière. Que mes père et mère soient sacrifiés pour lui ! Je n'avais jamais vu d'instructeur, avant ou après lui, donner de meilleur enseignement. Par Allah ! Il ne réprimanda point, ni ne me frappa, ni ne m'insulta. Il dit : "" Certes, durant cette prière, aucune parole humaine ne convient ; elle n'est que glorification, proclamation de la grandeur d'Allah, et récitation du Coran ! "" ou comme a dit le Messager d'Allah (sur lui la paix et le salut). Je dis : "" Ô Messager d'Allah ! J'étais, il y a peu encore, dans des comportements, coutumes et croyances d'avant l'Islam (« Al-jâhiliyah »), puis Allah a apporté l'Islam. Et parmi nous, il y a des hommes qui vont chez les devins. - Il répondit : Ne vas pas chez eux ! - Parmi nous, il y a des hommes qui consultent les augures. - Le Prophète (sur lui la paix et le salut) continua : C'est quelque chose qu'ils trouvent dans leurs poitrines, que cela ne les empêche point d'agir ! ""- Ibn Aṣ-Ṣabâḥ dit : ""...que cela ne vous empêche point d'agir ! "" Je dis : "" Parmi nous, il y a des hommes qui lisent les lignes. - Il répliqua : Il y avait un Prophète qui lisait les lignes. Ainsi, si cela coïncide avec sa manière de faire, alors oui ! - Il dit : J'avais une esclave qui faisait paître des moutons à moi du côté d'Uḥud et de Al-Jawâniyah. Un jour, j’inspectais et m’aperçus qu’un loup était parti avec une brebis de son troupeau. Je ne suis après tout qu'un fils d'Adam qui se met en colère comme tout homme. Alors, je la giflai. J'allai trouver le Messager d'Allah (sur lui la paix et le salut) qui me blâma pour cela. Je demandai : "" Ô Messager d'Allah ! Dois-je l'affranchir ? - Il répondit : Amène-la-moi ! - Je la lui amenai et il lui demanda : Où est Allah ? - Au-dessus du ciel ! répondit-elle. - Qui suis-je? poursuivit-il. - Tu es le Messager d'Allah ! dit-elle. - Il dit : Libère-la ! Car elle est croyante ! "" »",fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:58229,hadith,عن عبادة بن الصامت، قال: قال رسول الله صلى الله عليه وسلم : «خذوا عني، خذوا عني، قد جعل الله لهن سبيلا، البكر بالبكر جلد مائة ونفي سنة، والثيب بالثيب جلد مائة والرجم».,ʽUbâdah ibn Aṣ-Ṣâmit (qu'Allah l'agrée) relate que le Messager d'Allah (sur lui la paix et salut) a dit : « Apprenez de moi [les peines] ! Apprenez de moi [les peines] ! Allah leur a certes accordé une voie : pour l'homme vierge avec la femme vierge : cent coups de fouet et un bannissement d'un an ! Pour l'homme ayant perdu sa virginité avec la femme ayant perdu la sienne : cent coups de fouet et la lapidation ! »,fr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
