ref,domain,ar,tgt,tgt_lang,license
hadeethenc:66537,hadith,عن عبد الله بن عمرو رضي الله عنهما قال: قال رسول الله صلى الله عليه وسلم: «اربع من كن فيه كان منافقا، وان كانت خصلة منهن فيه كانت فيه خصلة من النفاق حتى يدعها: من اذا حدث كذب، واذا وعد اخلف، واذا خاصم فجر، واذا عاهد غدر».,"Abdullah b. Amr -radıyallahu anhumâ-'dan rivayet edildiğine göre, o şöyle demiştir: Rasûlullah –sallallahu aleyhi ve sellem- şöyle buyurmuştur: «Dört şey vardır ki, bunlar kimde bulunursa, o kimse tam bir münafıktır. Kimde bunlardan bir özellik bulunursa, onu bırakıncaya kadar kendisinde münafıklıktan bir haslet var demektir. Bunlar; konuştuğunda yalan söyler, söz verdiğinde sözünü tutmaz, tartıştığında haddi aşar, anlaşma yaptığında ihanet eder.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8410,hadith,عن عقبة بن عامر رضي الله عنه : ان رسول الله صلى الله عليه وسلم خرج الى قتلى احد، فصلى عليهم بعد ثمان سنين كالمودع للاحياء والاموات، ثم طلع الى المنبر، فقال: «اني بين ايديكم فرط وانا شهيد عليكم وان موعدكم الحوض، واني لانظر اليه من مقامي هذا، الا واني لست اخشى عليكم ان تشركوا، ولكن اخشى عليكم الدنيا ان تنافسوها» قال: فكانت اخر نظرة نظرتها الى رسول الله صلى الله عليه وسلم . وفي رواية: «ولكني اخشى عليكم الدنيا ان تنافسوا فيها، وتقتتلوا فتهلكوا كما هلك من كان قبلكم». قال عقبة: فكان اخر ما رايت رسول الله صلى الله عليه وسلم على المنبر. وفي رواية قال: «اني فرط لكم وانا شهيد عليكم واني والله لانظر الى حوضي الان، واني اعطيت مفاتيح خزائن الارض، او مفاتيح الارض، واني والله ما اخاف عليكم ان تشركوا بعدي، ولكن اخاف عليكم ان تنافسوا فيها».,"Ukbe b. Amir -radıyallahu anh-'tan rivayet olunduğuna göre; ""Rasûlullah -sallallahu aleyhi ve sellem- Uhut şehidleri üzerine kabre konmala­rından sekiz sene sonra ölülere ve dirilere veda eder gibi namaz kıldı.Sonra da minbere çıktı.Rasûlullah sallallahu aleyhi ve sellem, aradan sekiz yıl geçtikten sonra bir gün Uhud şehidlerini ziyarete gitti. Yaşayanlara ve ölenlere vedâ eder gibi onlara dua etti. Sonra (konuşmak üzere) minbere çıktı ve şunları söyledi: Ben âhirete sizden önce gideceğim ve sizin için hazırlık yapacağım; sizin Allah yolundaki hizmetlerinize şâhitlik edeceğim. Buluşma yerimiz Kevser havuzunun yanıdır. Ben şu bulunduğum yerden Kevser havuzunu görmekteyim. Ben sizin Allah’a şirk koşmanızdan korkmuyorum. Ama dünya hırsıyla birbirinizle didişip çekişmenizden korkuyorum.''Ukbe sözüne şöyle devam etti: Bu benim Rasûlullah’ı son görüşüm oldu.""Başka bir rivayette:''Ancak ben sizin dünya için birbirinizle didişmenizden korkarım.Sizden öncekilerin birbirleriyle savaşıp öldükleri gibi savaşıp ölmenizdenkorkarım.''Ukbe dedi ki:Bu benim Rasûlullah -sallallahu aleyhi ve sellem-'i minber üzerinde son görüşüm oldu.Başka bir rivayette:Şöyle buyurdu:''Ben sizn önünüzde gidiyorum.Size şahitlik ediyorum.Allah'a yemin ederim ki ben şimdi Kevser havzuma bakıyorum.Bana yeryüzünün hazinelerinin ya da yeryüzünün anahtarları verildi.Muhakkak ki ve Allah'a yemin olsun benden sonra şirk koşmanızdan korkmuyorum.Ancak dünya için didişmenizden korkuyorum.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:5331,hadith,عن خولة الانصارية رضي الله عنها قالت: سمعت النبي صلى الله عليه وسلم يقول: «ان رجالا يتخوضون في مال الله بغير حق، فلهم النار يوم القيامة».,"Havle el-Ensâriyye -radıyallahu anha-'dan rivayet edildiğine göre şöyle demiştir: Rasûlullah -sallallahu aleyhi ve sellem-'in şöyle söylediğini işittim: «Şüphesiz ki, haksız olarak Allah’ın malını kullanan kimseler, kıyamet gününde Cehennem'i hak ederler.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6384,hadith,عن عوف بن مالك رضي الله عنه مرفوعا: «خيار ائمتكم الذين تحبونهم ويحبونكم، وتصلون عليهم ويصلون عليكم. وشرار ائمتكم الذين تبغضونهم ويبغضونكم، وتلعنونهم ويلعنونكم!»، قال: قلنا: يا رسول الله، افلا ننابذهم؟ قال: «لا، ما اقاموا فيكم الصلاة. لا، ما اقاموا فيكم الصلاة».,"Avf b. Malik -radıyallahu anh-'den merfu olarak rivayet ediliyor: «Devlet başkanlarınızın en hayırlısı, sizi seven ve sizin tarafınızdan sevilen, size dua eden ve sizin duanızı alan kimselerdir. Devlet başkanlarınızın en kötüsü de, size buğz eden ve sizin buğzunuza hedef olan, size lanet eden ve lanetlerinizi alan kimselerdir.» Bunun üzerine: ""Ey Allah’ın Rasûlü! Onlara karşı savaşmayalım mı?"" buyurdu ki: «Aranızda namazı kıldıkları sürece, hayır! Aranızda namazı kıldıkları sürece, hayır! (Karşı çıkmayın).»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6362,hadith,"عن عمران بن حصين رضي الله عنه ""ان النبي صلى الله عليه وسلم راى رجلا في يده حلقة من صفر، فقال: ما هذا؟ قال من الواهنة، فقال: انزعها فانها لا تزيدك الا وهنا؛ فانك لو مت وهي عليك ما افلحت ابدا"".","İmrân b. Husayn -radıyallahu anh-'dan merfû olarak rivayet edildiğine göre, Nebi -sallallahu aleyhi ve sellem- elinde pirinçten yapılma bilezik olan bir adam gördü. «Bu nedir?» diye sordu. Adam: ''Kolumdaki ağrıdan dolayı bunu taktım."" dedi. Bunun üzerine Peygamber -sallallahu aleyhi ve sellem: «Onu çıkar! Çünkü bu, ağrını arttırmaktan başka bir işe yaramaz. Şayet bu üzerindeyken ölecek olsaydın, ebediyen kurtulamazdın.» buyurdu.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3060,hadith,عن عائشة ام المؤمنين رضي الله عنها، قالت: ما رايت النبي صلى الله عليه وسلم مستجمعا قط ضاحكا، حتى ارى منه لهواته، انما كان يتبسم.,"Müminlerin annesi Aişe -radıyallahu anha-'dan rivayet edildiğine göre, o şöyle demiştir: Rasûlullah -sallallahu aleyhi ve sellem-'in küçük dili görünecek şekilde kahkahayla güldüğünü hiç görmedim. O, sadece tebessüm ederdi.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3466,hadith,عن انس رضي الله عنه : ان رجلين من اصحاب النبي صلى الله عليه وسلم خرجا من عند النبي صلى الله عليه وسلم في ليلة مظلمة ومعهما مثل المصباحين بين ايديهما، فلما افترقا، صار مع كل واحد منهما واحد حتى اتى اهله.,Enes -radıyallahu anh- şöyle dedi: Allah Rasûlü -sallallahu aleyhi ve sellem-’in ashâbından iki kişi karanlık bir gecede Allah Rasûlü -sallallahu aleyhi ve sellem-’in yanından ayrıldılar. Önlerinde meş'ale gibi iki ışık meydana geldi. Birbirlerinden ayrılınca da evlerine varıncaya kadar her birinin yolunu bir ışık aydınlattı.,tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:2958,hadith,عن انس رضي الله عنه قال: «انفجنا ارنبا بمر الظهران، فسعى القوم فلغبوا، وادركتها فاخذتها، فاتيت بها ابا طلحة، فذبحها وبعث الى رسول الله صلى الله عليه وسلم بوركها وفخذيها فقبله».,"Enes -radıyallahu anh-'dan rivayet edildiğine göre o şöyle dedi: ""Merru'z-Zahrân denilen yerde bir tavşanı ürkütüp kaçırdık. İnsanlar onun arkasından koştular. Ben de ona yetişip yakaladım ve tavşanı Ebû Talha’ya getirdim. Onu kesti bir budunu veya kalçasını Rasûlullah -sallallahu aleyhi ve sellem-’e gönderdi ve O'da bunu kabul etti.""",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:4716,hadith,عن عبد الله بن بسر رضي الله عنه ان رجلا قال: يا رسول الله ان شرائع الاسلام قد كثرت علي، فاخبرني بشيء اتشبث به، قال: «لا يزال لسانك رطبا من ذكر الله».,"Abdullah b. Büsr –radıyallahu anh-’dan rivayet edildiğine göre, bir adam: “Ey Allah’ın Rasûlü! İslam'ın nafile ibadetleri bana çok fazla geldi. Bana öyle bir şey söyle ki ona sımsıkı sarılayım.” dedi. «Dilinin daima Allah’ı zikretmekle ıslak kalmasına devam et.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8303,hadith,عن ابي رمثة رضي الله عنه انه قال للنبي صلى الله عليه وسلم : ارني هذا الذي بظهرك، فاني رجل طبيب، قال: «الله الطبيب، بل انت رجل رفيق، طبيبها الذي خلقها».,"Ebu Ramse -radıyallahu anh-’dan rivayet olunduğuna göre o, Nebi -sallallahu aleyhi ve sellem-’e: ""Bana sırtındakini (nübüvvet mührü) göster; ben tabibim"" dedim. Allah Rasûlü -sallallahu aleyhi ve sellem- şöyle buyurdu: «Allah et-Tabîb’dir. Belki, sen şefkatli bir adamsın, onun tabibi onu yaratandır.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3262,hadith,عن ابي هريرة رضي الله عنه قال: اتي النبي صلى الله عليه وسلم برجل قد شرب خمرا، قال: «اضربوه». قال ابو هريرة: فمنا الضارب بيده، والضارب بنعله، والضارب بثوبه، فلما انصرف، قال بعض القوم: اخزاك الله، قال: «لا تقولوا هكذا، لا تعينوا عليه الشيطان».,"Ebû Hureyre -radıyallahu anh-'dan merfû olarak aktarılan hadiste: ""Peygamber -sallallahu aleyhi ve sellem-'e şarap içen bir adam getirildi. Şöyle buyurdu: ""Onu dövün!"" Kimimiz onu ellerimizle, kimimiz ayakkabılarıyla, kimimiz de elbisesi ile dövdü. O adam salıverilince oradakilerden biri: ""Allah seni rezil ve rüsva etsin!"" deyince, Peygamber - sallallahu aleyhi ve sellem: Öyle demeyin! Ona karşı şeytana yardımcı olmayın.""",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3157,hadith,عن سهل بن حنيف رضي الله عنه ان النبي صلى الله عليه وسلم قال: «من سال الله الشهادة بصدق بلغه الله منازل الشهداء، وان مات على فراشه».,"Sehl b. Huneyf -radıyallahu anh-'dan rivayet edildiğine göre Peygamber Efendimiz -sallallahu aleyhi ve sellem- şöyle buyurmuştur: «Kim, şehit olmayı içtenlikle dilerse; Allah, onu şehitlerin menziline ulaştırır. Bu kişi, isterse yatağında ölmüş olsun.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:11213,hadith,عن اسامة بن زيد رضي الله عنهما قال: اشرف النبي صلى الله عليه وسلم على اطم من اطام المدينة، فقال: «هل ترون ما ارى؟» قالوا: لا، قال: «فاني لارى الفتن تقع خلال بيوتكم كوقع القطر».,"Usame b. Zeyd -radıyallahu anhumâ-'dan rivayet edildiğine göre o, şöyle demiştir: Nebi -sallallahu aleyhi ve sellem- yük­sek bir yerden Medine evleri arasından yükselen köşklere baktı da: «Benim görmekte olduğum fitneleri sizler görebiliyor musu­nuz?» buyurdu. Sahâbîler: ""Hayır!"" dediler. Rasûlullah -sallallahu aleyhi ve sellem-: «Şüphesiz ben, yağmur damlası gibi evlerinizin aralarına dökülen fitneleri görü­yorum.» buyurdu.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8352,hadith,عن ابي هريرة رضي الله عنه ان رسول الله صلى الله عليه وسلم قال: «لقاب قوس في الجنة خير مما تطلع عليه الشمس او تغرب».,"Ebû Hureyre -radıyallahu anh-’dan rivayet edildiğine göre Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurmuştur: “Cennette yay kadar bir yer, üzerine güneşin doğup battığı her şeyden daha hayırlıdır.”",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:66304,hadith,عن ابي سلمة بن عبد الرحمن ان جابر بن عبد الله الانصاري رضي الله عنهما قال: وهو يحدث عن فترة الوحي، فقال في حديثه: «بينا انا امشي اذ سمعت صوتا من السماء، فرفعت بصري، فاذا الملك الذي جاءني بحراء جالس على كرسي بين السماء والارض، فرعبت منه، فرجعت فقلت: زملوني، فانزل الله تعالى: {يا ايها المدثر1 قم فانذر} [المدثر: 2] الى قوله {والرجز فاهجر} [المدثر: 5]. فحمي الوحي وتتابع».,"Ebû Seleme b. Abdurrahman'dan rivayet edildiğine göre, Câbir b. Abdullah el-Ensârî -radıyallahu anhuma- vahyin bir süre kesintiye uğramasından söz ederken şöyle demiştir: «Bir gün yürürken gökten bir ses işittim. Başımı kaldırıp baktığımda, Hira’da bana gelen meleği gökle yer arasında bir taht üzerinde otururken gördüm. Ondan korkuya kapıldım ve geri dönerek: ‘Beni örtün, beni örtün!’ dedim. Bunun üzerine Allah Teâlâ, ‘Ey örtüsüne bürünen! Kalk ve uyar!’ [Müddessir:2] âyetinden ‘Pislikten uzak dur!’ [Müddessir: 5] âyetine kadar olan âyetleri indirdi. Ardından vahiy hızlandı ve peş peşe gelmeye başladı.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6021,hadith,عن عقبة بن عامر رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: «احق الشروط ان توفوا به ما استحللتم به الفروج».,"Ukbe b. Âmir -radıyallahu anh-'dan rivayet edildiğine göre o şöyle demiştir: Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurmuştur: «Yerine getirmeniz gereken şartların en haklısı, ferçleri helal kılmak üzere kabul ettiğiniz şartlardır.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:4457,hadith,عن زيد بن ثابت رضي الله عنه قال: تسحرنا مع النبي صلى الله عليه وسلم، ثم قام الى الصلاة، قلت: كم كان بين الاذان والسحور؟ قال: قدر خمسين اية.,"Zeyd b. Sâbit -radıyallahu anh-'dan rivayet edildiğine göre, o şöyle demiştir: Peygamber -sallallahu aleyhi ve sellem- ile beraber sahur yaptık, sonra da namaza kalktı. ""Ezan ile sahur arasında ne kadar zaman vardı?"" diye sordum. ""Elli ayet miktarı kadar"" dedi.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3012,hadith,"عن ابي سعيد الخدري وابي هريرة رضي الله عنهما مرفوعا: ""ما بعث الله من نبي ولا استخلف من خليفة الا كانت له بطانتان: بطانة تامره بالمعروف وتحضه عليه، وبطانة تامره بالشر وتحضه عليه، والمعصوم من عصم الله"".","Ebu Saîd El-Hudrî ve Ebu Hureyre -radıyallahu anhumâ-'dan merfû olarak rivayet olunduğuna göre, Peygamber -sallallahu aleyhi ve sellem- şöyle buyurmuştur: «Allah, bir peygamber gönderdiği ve bir kimseyi halife yaptığı zaman, muhakkak onun iki türden sırdaşı olmuştur. Bunun biri ona marûfu, hayır yolunu emreder ve onu o yola teşvik eder durur. Diğeri de ona şerri emreder ve onu şer üzerine teşvik eder durur. Masûm (korunmuş) olan ise Yüce Allah'ın fenalıklardan koruduğu kimsedir.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:3383,hadith,عن عبد الله بن مسعود رضي الله عنه عن رسول الله صلى الله عليه وسلم قال: «الطيرة شرك، الطيرة شرك، الطيرة شرك، -ثلاثا-»، وما منا الا، ولكن الله عز وجل يذهبه بالتوكل.,"Abdullah b. Mes'ud -radıyallahu anh-'dan rivayet edildiğine göre Rasûlullah -sallallahu aleyhi ve sellem- şöyle buyurmuştur: «Uğursuzluğa inanmak şirktir, uğursuzluğa inanmak şirktir, uğursuzluğa inanmak şirktir. Bizden (istemeden kalbine uğursuzluk vehmi gelip de içinde bazı şeylere karşı nefret duyandan) başka, hiç kimsede bu olmasın. Fakat Allah, onu/uğursuzluğu tevekkülle giderir.»",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:6048,hadith,عن زيد بن خالد الجهني رضي الله عنه : «سئل رسول الله صلى الله عليه وسلم عن لقطة الذهب، او الورق؟ فقال: اعرف وكاءها وعفاصها، ثم عرفها سنة، فان لم تعرف فاستنفقها، ولتكن وديعة عندك فان جاء طالبها يوما من الدهر؛ فادها اليه. وساله عن ضالة الابل؟ فقال: ما لك ولها؟ دعها فان معها حذاءها وسقاءها، ترد الماء وتاكل الشجر، حتى يجدها ربها. وساله عن الشاة؟ فقال: خذها؛ فانما هي لك، او لاخيك، او للذئب».,"Zeyd b. Halid El-Cüheni -radıyallahu anh-’dan merfû olarak rivayet edildiğine göre Rasûlullah –sallallahu aleyhi ve sellem-’e kayıp altın ve gümüşün buluntusundan soruldu. Dedi ki: «Kabını (kesesini) ve bağını belle sonra onu bir sene tanıt. Eğer sahibini bilmezsen o takdirde sen onu harca ve yanında da bir emanet olsun. Eğer günün birinde onu arayan kişi gelirse o zaman onu kendisine öde.» Adam ona, kaybolmuş develer hakkında da soru sordu. Allah Rasûlü: «Ondan sana ne. Onu kendi haline bırak. Çünkü onun ayakkabısı ve su tulumu kendisi ile birliktedir. O su olan yere gider, ağaçtan yer. Ta ki sahibi onu buluncaya kadar.» Ona koyun hakkında da sordu. Bu sefer: «Onu al. Çünkü o ancak ya senindir, ya kardeşinin, yahut kurdundur.» buyurdu.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
hadeethenc:8367,hadith,عن عمران بن حصين رضي الله عنهما قال: كنا في سفر مع النبي صلى الله عليه وسلم، وانا اسرينا حتى كنا في اخر الليل، وقعنا وقعة، ولا وقعة احلى عند المسافر منها، فما ايقظنا الا حر الشمس، وكان اول من استيقظ فلان، ثم فلان، ثم فلان، ثم عمر بن الخطاب، وكان النبي صلى الله عليه وسلم اذا نام لم يوقظ حتى يكون هو يستيقظ، لانا لا ندري ما يحدث له في نومه، فلما استيقظ عمر وراى ما اصاب الناس وكان رجلا جليدا، فكبر ورفع صوته بالتكبير، فما زال يكبر ويرفع صوته بالتكبير حتى استيقظ بصوته النبي صلى الله عليه وسلم، فلما استيقظ شكوا اليه الذي اصابهم، قال: «لا ضير -او لا يضير- ارتحلوا». فارتحل، فسار غير بعيد، ثم نزل فدعا بالوضوء، فتوضا، ونودي بالصلاة، فصلى بالناس، فلما انفتل من صلاته اذا هو برجل معتزل لم يصل مع القوم، قال: «ما منعك يا فلان ان تصلي مع القوم؟». قال: اصابتني جنابة ولا ماء، قال: «عليك بالصعيد، فانه يكفيك». ثم سار النبي صلى الله عليه وسلم، فاشتكى اليه الناس من العطش، فنزل فدعا فلانا، ودعا عليا فقال: «اذهبا، فابتغيا الماء». فانطلقا، فتلقيا امراة بين مزادتين -او سطيحتين- من ماء على بعير لها، فقالا لها: اين الماء؟ قالت: عهدي بالماء امس هذه الساعة، ونفرنا خلوف. قالا لها: انطلقي. اذا قالت: الى اين؟ قالا: الى رسول الله صلى الله عليه وسلم. قالت: الذي يقال له: الصابئ؟ قالا: هو الذي تعنين، فانطلقي، فجاءا بها الى النبي صلى الله عليه وسلم، وحدثاه الحديث، قال: فاستنزلوها عن بعيرها، ودعا النبي صلى الله عليه وسلم باناء، ففرغ فيه من افواه المزادتين -او سطيحتين- واوكا افواههما واطلق العزالي، ونودي في الناس: اسقوا واستقوا، فسقى من شاء واستقى من شاء، وكان اخر ذاك ان اعطى الذي اصابته الجنابة اناء من ماء، قال: «اذهب فافرغه عليك». وهي قائمة تنظر الى ما يفعل بمائها، وايم الله لقد اقلع عنها، وانه ليخيل الينا انها اشد ملاة منها حين ابتدا فيها، فقال النبي صلى الله عليه وسلم: «اجمعوا لها». فجمعوا لها من بين عجوة ودقيقة وسويقة حتى جمعوا لها طعاما، فجعلوها في ثوب وحملوها على بعيرها، ووضعوا الثوب بين يديها، قال لها: «تعلمين، ما رزئنا من مائك شيئا، ولكن الله هو الذي اسقانا». فاتت اهلها وقد احتبست عنهم، قالوا: ما حبسك يا فلانة؟ قالت: العجب، لقيني رجلان، فذهبا بي الى هذا الذي يقال له الصابئ، ففعل كذا وكذا، فوالله انه لاسحر الناس من بين هذه وهذه، وقالت باصبعيها الوسطى والسبابة، فرفعتهما الى السماء –تعني: السماء والارض- او انه لرسول الله حقا، فكان المسلمون بعد ذلك يغيرون على من حولها من المشركين، ولا يصيبون الصرم الذي هي منه، فقالت يوما لقومها: ما ارى ان هؤلاء القوم يدعونكم عمدا، فهل لكم في الاسلام؟ فاطاعوها، فدخلوا في الاسلام.,"İmrân b. Husayn -radıyallahu anh-’dan rivayet olunduğuna göre şöyle demiştir: Biz Nebi -sallallahu aleyhi ve sellem- ile birlikte yolculuk ediyorduk. Geceleyin yürüdük. Nihayet gecenin sonunda olduğumuz zaman öyle bir güzel uyuduk ki, yolcu için bundan daha tatlı bir uyku olamazdı. Bizi güneşin sıcağından başka bir şey uyandırmadı. İlk uyanan filanca, sonra filanca, daha sonra filanca oldu. Uyananların isimlerini râvî Ebû Raca el-Utâridî söylüyordu, diğer râvî Avf el-A'rabî unutmuştur. Sonra Ömer İbnu'l-Hattâb dördüncü olarak uyandı. Peygamber -sallallahu aleyhi ve sellem- uyuduğu zaman, kendiliğinden uyanmadıkça biz onu uyandırmazdık. Çünkü bizler, uykusunda kendisine ne olacağını bilemezdik. Ömer -ki kuvvetli ve salâbetli bir adam idi- uyanıp da, herkesin başına geleni görünce tekbir almaya başladı ve tekbirle birlikte sesini yükseltiyordu. Böyle tekbir almaktan vazgeçmedi, yüksek sesle tekbir ala ala nihayet onun sesinden dolayı Peygamber -sallallahu aleyhi ve sellem- uyandı. Uyanınca, sahabîler başlarına gelen işi ona arz ettiler. Rasûlullah -sallallahu aleyhi ve sellem-: «Zarar yok!» yahut «Zarar vermez, hareket ediniz!» buyurdu. Akabinde kendisi hareket etti ve pek de uzak olmayan bir yere kadar yürüdükten sonra, konakladı ve abdest suyu istedi. Abdest aldı, namaz için nida edildi. Kendisi insanlara namaz kıldırdı. Namazı bitirip, yüzünü döndürünce baktı ki, bir kimse ayrıca bir kenara çekilmiş, cemaatle beraber namaz kılmamış; «Ey Filan, cemaatle beraber namaz kılmana engel olan nedir?» diye sordu. O da: Bana cünüplük isabet etti, su da yok, dedi. Rasûlullah -sallallahu aleyhi ve sellem-: «Yeryüzündeki toprağa bak, o sana yeter!» buyurdu. Ondan sonra Peygamber -sallallahu aleyhi ve sellem- yürüdü. Bir müddet sonra insanlar kendisine susuzluktan dolayı şikâyette bulundular. Peygamber -sallallahu aleyhi ve sellem- konakladı, filanı çağırdı. Ali'yi de çağırdı. «Gidin, su arayın!» emrini verdi. İkisi gittiler. Nihayet devesi üstünde iki büyük kırba yahut iki tulum arasına oturmuş bir kadına rast geldiler. Kadına: Su nerede? diye sordular. Kadın: Dün bu saatte suyun başında idim, adamlarımız yolcudurlar, bizi arkada bıraktılar, dedi. Öyle ise yürü, dediler. Kadın: Nereye? dedi. Allah'ın Rasûlü'nün yanına, dediler. Şu Sâbiî denilen adamın yanına mı? diye sordu. O senin kast ettiğin zatın yanına; haydi yürü, dediler. İkisi o kadını Peygamber -sallallahu aleyhi ve sellem-'in yanına getirdiler ve olayı ona anlattılar. Kadını devesinden indirdiler. Peygamber -sallallahu aleyhi ve sellem- bir kap istedi. Her iki büyük kırbanın yahut iki tulumun ağızlarından o kabın içine su boşaltıp, ağızlarını bağladı. Öteki taraflarındaki ağızlarını açtı. «Gelin, (hayvanlarınızı) sulayın ve (kendiniz için) su alın.» diye insanlara nida olundu. Bunun üzerine isteyen hayvanını suladı, isteyen kendisi için su aldı. En sonunda da Rasûlullah -sallallahu aleyhi ve sellem-, kendisine cünüplük isabet eden kimseye bir kap su verip: «Git üstüne dök!» buyurdu. O kadın ayakta, suyunu nasıl kullandıklarına bakıp duruyordu. Allah'a yemin ederim ki, artık su alınmaktan vazgeçildi de hâlâ kırbalar bize, işe başlamadan evvelki zamandan daha dolu görünüyorlardı. Peygamber: «Kadın için bir şeyler toplayın.» diye emretti. Onun için (Medine'nin en iyi hurması olan) acveden, sevikten bir hayli şey topladılar, hatta ona birçok da buğday topladılar. Bunların hepsini çuval kabilinden bir bez içine koydular. Kadını devesine yükleyip, çuvalı da kucağına yerleştirdiler. Rasûlullah -sallallahu aleyhi ve sellem- kadına: «Görüyorsun ki, senin suyundan hiçbir şey eksiltmedik, lâkin bize su verip suya kandıran Allah'tır.» buyurdu. Kadın, kendi kabîlesinin yanına (bu işten dolayı) gecikmiş olarak gitti. Onlar: Ey falanca kadın! Seni (yolundan) alıkoyan nedir? diye sordular. Kadın: Şaşılacak şey, bana iki kimse rast geldi. Beni Sabi' (dininden dönmüş) denilen şu adamın yanına götürdüler. O da şöyle etti, böyle etti, Allah'a yemin ederim ki bu adam -bunu söylerken de orta ve şehadet parmaklarını göğe doğru kaldırıp, semâ ile arzı kast ederek- ya şununla bunun arasındakilerin en sihirbazıdır, yahut da Allah'ın Rasûlü'dür dedi. Bundan sonra Müslümanlar o kadının bulunduğu yerin etrafındaki müşrikler üzerine baskın yaptıkları vakitlerde, onun mensup olduğu obaya ilişmezlerdi. Bir gün kadın kendi obasına: Zannediyorum ki, bu adamlar size bilerek (ve benden dolayı) ilişmiyorlar. İslâm'a girmek işinize gelir mi? dedi. Kavmi kadına itaat edip İslam’a girdiler.",tr,"HadeethEnc.com; attribution required, no modification of the published text, keep version/transcript info -- see PLAN.md section 8.1"
