ref,domain,ar,tgt,tgt_lang,license
hadith:abudawud:3958,hadith,حدثنا سليمان بن حرب، حدثنا حماد بن زيد، عن ايوب، عن ابي قلابة، عن ابي المهلب، عن عمران بن حصين، ان رجلا، اعتق ستة اعبد عند موته ولم يكن له مال غيرهم فبلغ ذلك النبي صلى الله عليه وسلم فقال له قولا شديدا ثم دعاهم فجزاهم ثلاثة اجزاء فاقرع بينهم فاعتق اثنين وارق اربعة ‏.‏,"Imran ibn Hussain a dit : « Un homme qui n’avait pas d’autre bien a affranchi six de ses esclaves au moment de sa mort. Quand le Prophète ﷺ en a été informé, il a parlé sévèrement de lui. Il les a ensuite appelés, les a divisés en trois groupes, a tiré au sort parmi eux, en a affranchi deux et a gardé les quatre autres en esclavage. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:7133,hadith,"حدثني هارون بن سعيد الايلي، حدثنا ابن وهب، حدثنا مالك، عن ابي الزناد، عن الاعرج، عن ابي هريرة، ان النبي صلى الله عليه وسلم قال ‏ ""‏ قال الله عز وجل اعددت لعبادي الصالحين ما لا عين رات ولا اذن سمعت ولا خطر على قلب بشر ذخرا بله ما اطلعكم الله عليه ‏""‏ ‏.‏","Rapporté par Abou Hourayra رضي الله عنه : Le Messager d’Allah ﷺ a dit qu’Allah, le Très-Haut et Glorieux, a dit : « J’ai préparé pour Mes serviteurs pieux ce qu’aucun œil n’a vu, aucune oreille n’a entendu et aucun cœur humain n’a imaginé, en dehors de ce dont Allah vous a informés. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:4083,hadith,"حدثني نصر بن علي، قال اخبرني ابي، عن قرة بن خالد، عن قتادة، سمعت انسا  رضى الله عنه  ان النبي صلى الله عليه وسلم قال ‏ ""‏ هذا جبل يحبنا ونحبه ‏""‏‏.‏",Rapporté par Anas : Le Prophète (ﷺ) a dit : « Ceci est une montagne qui nous aime et que nous aimons. »,fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:qudsi:22,hadith,عن ابي سعيد رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: لا يحقر احدكم نفسه، قالوا: يا رسول الله كيف يحقر احدنا نفسه؟ قال: يرى امر الله عليه فيه مقال، ثم لا يقول فيه، فيقول الله عز وجل له يوم القيامة: ما منعك ان تقول في كذا وكذا؟ فيقول: خشية الناس، فيقول: فاياي كنت احق ان تخشى رواه ابن ماجه بسند صحيح,"D’après Abou Sa’id (qu’Allah l’agrée), le Messager d’Allah (ﷺ) a dit : « Qu’aucun d’entre vous ne se sous-estime ! » Ils dirent : « Ô Messager d’Allah, comment l’un de nous pourrait-il se sous-estimer ? » Il répondit : « Il voit une situation concernant Allah où il devrait parler, mais il ne parle pas. Allah lui dira au Jour de la Résurrection : “Qu’est-ce qui t’a empêché de parler à propos de telle ou telle chose ?” Il dira : “Par crainte des gens.” Il dira : “C’est Moi qu’il fallait davantage craindre.” » Rapporté par Ibn Majah avec une chaîne authentique",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:4674,hadith,"حدثنا محمد بن المثنى، وابن، بشار قال ابن المثنى حدثنا محمد بن جعفر، اخبرنا شعبة، عن قتادة، حدثنا انس بن مالك، ان رسول الله صلى الله عليه وسلم كان يقول ‏""‏ اللهم ان العيش عيش الاخرة ‏""‏ ‏.‏ قال شعبة او قال ‏""‏ اللهم لا عيش الا‎عيش الاخره فاكرم الانصار والمهاجره ‏""‏ ‏.‏","Rapporté par Anas b. Malik رضي الله عنه, selon une autre version : Le Messager d’Allah ﷺ a dit : « Ô Allah, il n’y a de vie que la vie de l’au-delà. Accorde donc l’honneur aux Ansar et aux Mouhajiroun. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:2943,hadith,"وحدثني محمد بن حاتم، حدثنا يحيى بن سعيد، عن ابن جريج، اخبرني عطاء، قال سمعت جابر بن عبد الله، - رضى الله عنهما - في ناس معي قال اهللنا اصحاب محمد صلى الله عليه وسلم بالحج خالصا وحده - قال عطاء قال جابر - فقدم النبي صلى الله عليه وسلم صبح رابعة مضت من ذي الحجة فامرنا ان نحل ‏.‏ قال عطاء قال ‏""‏ حلوا واصيبوا النساء ‏""‏ ‏.‏ قال عطاء ولم يعزم عليهم ولكن احلهن لهم ‏.‏ فقلنا لما لم يكن بيننا وبين عرفة الا خمس امرنا ان نفضي الى نسائنا فناتي عرفة تقطر مذاكيرنا المني ‏.‏ قال يقول جابر بيده - كاني انظر الى قوله بيده يحركها - قال فقام النبي صلى الله عليه وسلم فينا فقال ‏""‏ قد علمتم اني اتقاكم لله واصدقكم وابركم ولولا هديي لحللت كما تحلون ولو استقبلت من امري ما استدبرت لم اسق الهدى فحلوا ‏""‏ ‏.‏ فحللنا وسمعنا واطعنا ‏.‏ قال عطاء قال جابر فقدم علي من سعايته فقال ‏""‏ بم اهللت ‏""‏ ‏.‏ قال بما اهل به النبي صلى الله عليه وسلم ‏.‏ فقال له رسول الله صلى الله عليه وسلم ‏""‏ فاهد وامكث حراما ‏""‏ ‏.‏ قال واهدى له علي هديا فقال سراقة بن مالك بن جعشم يا رسول الله العامنا هذا ام لابد فقال ‏""‏ لابد ‏""‏ ‏.‏","Rapporté par ‘Ata’ : J’ai entendu, avec d’autres personnes, Jabir ibn Abdullah dire : « Nous, les compagnons de Muhammad ﷺ, avons mis l’Ihram uniquement pour le Hajj. » ‘Ata’ a ajouté que Jabir a dit : « Le Messager d’Allah ﷺ est arrivé le 4 Dhou al-Hijja et nous a ordonné d’enlever l’Ihram. » ‘Ata’ a précisé qu’il (le Prophète ﷺ) leur a ordonné d’enlever l’Ihram et d’aller retrouver leurs épouses (pour les relations conjugales). ‘Ata’ a dit : « Ce n’était pas une obligation, mais cela devenait permis. » Nous avons dit : « Il ne restait que cinq jours avant ‘Arafa, et il nous a ordonné d’avoir des relations avec nos épouses. Nous sommes arrivés à ‘Arafa comme si nous venions d’avoir un rapport. » (‘Ata’ a ajouté : Jabir a fait un geste de la main, et j’ai l’impression de voir sa main bouger.) À ce moment, le Messager d’Allah ﷺ s’est levé parmi nous et a dit : « Vous savez bien que je suis le plus pieux, le plus véridique et le plus respectueux d’Allah parmi vous. Si je n’avais pas d’animal à sacrifier, j’aurais enlevé l’Ihram comme vous. Si j’avais su ce que je sais maintenant, je n’aurais pas amené d’animal à sacrifier. » Alors, ils ont enlevé l’Ihram et nous aussi, nous avons écouté et obéi. Jabir a dit : « Ali est arrivé avec le produit des impôts du Yémen. » Le Prophète ﷺ lui a demandé : « Dans quelle intention as-tu mis l’Ihram (pour le Hajj seul, la ‘Umra seule, ou les deux ensemble) ? » Il a répondu : « Pour la même intention que le Messager d’Allah ﷺ. » (Le Prophète ﷺ avait fait le Qiran, c’est-à-dire Hajj et ‘Umra ensemble.) Le Messager d’Allah ﷺ a dit : « Offre un sacrifice et garde l’Ihram. » Ali a amené un animal pour le Prophète ﷺ. Suraqa ibn Malik ibn Ju’shum a demandé : « Ô Messager d’Allah, cette permission d’enlever l’Ihram, c’est seulement pour cette année ou pour toujours ? » Il a répondu : « C’est pour toujours. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:nasai:3039,hadith,"اخبرنا سعيد بن عبد الرحمن، قال حدثنا سفيان، عن اسماعيل، وداود، وزكريا، عن الشعبي، عن عروة بن مضرس، قال رايت رسول الله صلى الله عليه وسلم واقفا بالمزدلفة فقال ‏ ""‏ من صلى معنا صلاتنا هذه ها هنا ثم اقام معنا وقد وقف قبل ذلك بعرفة ليلا او نهارا فقد تم حجه ‏""‏ ‏.‏","Rapporté par Urwah bin Mudarris : ""J’ai vu le Messager d’Allah debout à Al-Muzdalifah et il a dit : 'Celui qui accomplit cette prière avec nous ici, puis reste avec nous et s’est tenu auparavant à Arafat, de nuit ou de jour, son Hajj est complet",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:7160,hadith,"حدثنا محمد بن ابي يعقوب الكرماني، حدثنا حسان بن ابراهيم، حدثنا يونس، قال محمد اخبرني سالم، ان عبد الله بن عمر، اخبره انه، طلق امراته وهى حائض، فذكر عمر للنبي صلى الله عليه وسلم، فتغيظ فيه رسول الله صلى الله عليه وسلم ثم قال ‏ ""‏ ليراجعها، ثم ليمسكها حتى تطهر، ثم تحيض فتطهر، فان بدا له ان يطلقها فليطلقها ‏""‏‏.‏","Rapporté par `Abdullah bin `Umar : Il avait divorcé de sa femme pendant ses règles. `Umar en a parlé au Prophète. Le Messager d’Allah s’est mis en colère et a dit : « Il doit reprendre sa femme et la garder avec lui jusqu’à ce qu’elle soit purifiée, puis attendre qu’elle ait ses prochaines règles et qu’elle en soit purifiée à nouveau. Ensuite, s’il veut encore divorcer, il pourra le faire. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:5275,hadith,حدثنا محمد بن المثنى، حدثنا عبد الاعلى، حدثنا سعيد، عن قتادة، عن انس، عن النبي صلى الله عليه وسلم انه نهى ان يشرب الرجل قائما ‏.‏ قال قتادة فقلنا فالاكل فقال ذاك اشر او اخبث ‏.‏,Rapporté par Anas رضي الله عنه : Le Messager d’Allah ﷺ a interdit de boire en étant debout. Qatada a rapporté : Nous lui avons demandé : « Et pour manger ? » Anas a répondu : « C’est encore pire et plus répréhensible. »,fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:3478,hadith,"حدثنا ابو بشر، بكر بن خلف حدثنا عبد الاعلى، حدثنا عباد بن منصور، عن عكرمة، عن ابن عباس، قال قال رسول الله  صلى الله عليه وسلم  ‏ ""‏ نعم العبد الحجام يذهب بالدم ويخف الصلب ويجلو البصر ‏""‏ ‏.‏","Rapporté par Ibn ‘Abbas : Le Messager d’Allah (ﷺ) a dit : « Quel bon serviteur que le saigneur. Il retire le sang, soulage la colonne vertébrale et améliore la vue. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:1727,hadith,"حدثنا علي بن محمد، حدثنا ابو معاوية، عن الاعمش، عن مسلم البطين، عن سعيد بن جبير، عن ابن عباس، قال: قال رسول الله  صلى الله عليه وسلم  ‏""‏ ما من ايام العمل الصالح فيها احب الى الله من هذه الايام ‏""‏ ‏.‏ يعني العشر ‏.‏ قالوا: يا رسول الله! ولا الجهاد في سبيل الله قال: ‏""‏ ولا الجهاد في سبيل الله. الا رجل خرج بنفسه وماله فلم يرجع من ذلك بشىء ‏""‏ ‏.‏","Rapporté par Ibn ‘Abbas : Le Messager d’Allah (ﷺ) a dit : « Il n’y a pas de jours où les bonnes actions sont plus aimées d’Allah que ces jours-ci », en parlant des dix premiers jours de Dhul-Hijjah. Ils ont demandé : « Ô Messager d’Allah ! Même pas le Jihad dans le chemin d’Allah ? » Il a répondu : « Même pas le Jihad dans le chemin d’Allah, sauf si un homme part avec lui-même et ses biens et ne revient avec rien. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:1461,hadith,"حدثنا القعنبي، عن مالك، عن عبد الرحمن بن عبد الله بن عبد الرحمن، عن ابيه، عن ابي سعيد الخدري، ان رجلا، سمع رجلا، يقرا ‏{‏ قل هو الله احد ‏}‏ يرددها فلما اصبح جاء الى رسول الله صلى الله عليه وسلم فذكر ذلك له وكان الرجل يتقالها فقال النبي صلى الله عليه وسلم ‏""‏ والذي نفسي بيده انها لتعدل ثلث القران ‏""‏ ‏.‏","Rapporté par Abu Sa'id al-Khudri رضي الله عنه : Un homme a entendu un autre réciter « Dis : Il est Allah, Unique » et il la répétait. Le lendemain matin, il est allé voir le Messager d’Allah ﷺ et lui a parlé de cela. Cet homme considérait cette sourate comme courte. Le Prophète ﷺ a dit : « Par Celui qui détient ma vie dans Sa main, elle équivaut au tiers du Coran. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:2089,hadith,"وحدثنا قتيبة بن سعيد، عن مالك بن انس، عن هشام بن عروة، عن ابيه، عن عائشة، ح. وحدثنا ابو بكر بن ابي شيبة، - واللفظ له - قال حدثنا عبد الله بن نمير، حدثنا هشام، عن ابيه، عن عائشة، قالت خسفت الشمس في عهد رسول الله صلى الله عليه وسلم فقام رسول الله صلى الله عليه وسلم يصلي فاطال القيام جدا ثم ركع فاطال الركوع جدا ثم رفع راسه فاطال القيام جدا وهو دون القيام الاول ثم ركع فاطال الركوع جدا وهو دون الركوع الاول ثم سجد ثم قام فاطال القيام وهو دون القيام الاول ثم ركع فاطال الركوع وهو دون الركوع الاول ثم رفع راسه فقام فاطال القيام وهو دون القيام الاول ثم ركع فاطال الركوع وهو دون الركوع الاول ثم سجد ثم انصرف رسول الله صلى الله عليه وسلم وقد تجلت الشمس فخطب الناس فحمد الله واثنى عليه ثم قال ‏""‏ ان الشمس والقمر من ايات الله وانهما لا ينخسفان لموت احد ولا لحياته فاذا رايتموهما فكبروا وادعوا الله وصلوا وتصدقوا يا امة محمد ان من احد اغير من الله ان يزني عبده او تزني امته يا امة محمد والله لو تعلمون ما اعلم لبكيتم كثيرا ولضحكتم قليلا الا هل بلغت ""‏ ‏.‏ وفي رواية مالك ‏""‏ ان الشمس والقمر ايتان من ايات الله ‏""‏ ‏.‏","Rapporté par ‘Aïsha رضي الله عنها : Il y eut une éclipse solaire à l’époque du Messager d’Allah ﷺ. Il se leva pour prier et resta debout très longtemps. Ensuite, il s’inclina longuement, puis releva la tête et resta debout longtemps, mais moins que la première fois. Il s’inclina de nouveau longuement, mais moins longtemps que la première inclinaison, puis se prosterna. Il se releva, resta debout longtemps, mais moins que la première fois, puis s’inclina longuement, mais moins que la première inclinaison. Il se releva, resta debout longtemps, mais moins que la première fois, puis s’inclina longuement, mais moins que la première inclinaison, puis se prosterna. Ensuite, il se retourna : le soleil brillait à nouveau et il s’adressa aux gens. Il loua Allah et dit : « Le soleil et la lune sont deux signes d’Allah ; ils ne s’éclipsent pas à cause de la mort ou de la naissance de quelqu’un. Quand vous les voyez, glorifiez Allah, invoquez-Le, priez et faites l’aumône. Ô communauté de Muhammad, personne n’est plus indigné qu’Allah lorsque Son serviteur ou Sa servante commet la fornication. Ô gens de Muhammad, par Allah, si vous saviez ce que je sais, vous pleureriez beaucoup et ririez peu. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:nasai:3136,hadith,"اخبرنا اسماعيل بن مسعود، قال حدثنا خالد، قال حدثنا شعبة، ان عمرو بن مرة، اخبرهم قال سمعت ابا وائل، قال حدثنا ابو موسى الاشعري، قال جاء اعرابي الى رسول الله صلى الله عليه وسلم فقال الرجل يقاتل ليذكر ويقاتل ليغنم ويقاتل ليرى مكانه فمن في سبيل الله قال ‏ ""‏ من قاتل لتكون كلمة الله هي العليا فهو في سبيل الله عز وجل ‏""‏ ‏.‏","Rapporté par Abu Musa Al-Ash’ari : Un Bédouin est venu voir le Messager d’Allah (ﷺ) et a dit : « Un homme combat pour la renommée, un autre pour le butin, un autre pour se faire remarquer. Qui est celui qui combat dans la cause d’Allah ? » Il a répondu : « Celui qui combat pour que la parole d’Allah soit la plus haute, c’est lui qui combat dans la cause d’Allah, le Tout-Puissant et Majestueux. »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:1769,hadith,"وحدثنا ابو بكر بن ابي شيبة، وابو كريب قالا حدثنا ابو معاوية، حدثنا الاعمش، عن ابي سفيان، عن جابر، قال سئل رسول الله صلى الله عليه وسلم اى الصلاة افضل قال ‏ ""‏ طول القنوت ‏""‏ ‏.‏ قال ابو بكر حدثنا ابو معاوية عن الاعمش ‏.‏",Rapporté par Jabir رضي الله عنه : On a demandé au Messager d’Allah ﷺ quelle était la meilleure prière. Il a répondu : « Celle où la station debout est la plus longue. » (Ce hadith a aussi été rapporté par une autre chaîne de transmetteurs),fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:nasai:2331,hadith,"اخبرني القاسم بن زكريا بن دينار، قال حدثنا سعيد بن شرحبيل، قال انبانا الليث، عن يحيى بن ايوب، عن عبد الله بن ابي بكر، عن سالم بن عبد الله، عن عبد الله بن عمر، عن حفصة، عن النبي صلى الله عليه وسلم قال ‏ ""‏ من لم يبيت الصيام قبل الفجر فلا صيام له ‏""‏ ‏.‏","Rapporté par Hafsah : Le Prophète ﷺ a dit : « Celui qui n'a pas l'intention de jeûner avant l'aube, son jeûne n'est pas valable. » (Daif)",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:nasai:3531,hadith,اخبرني محمد بن اسماعيل بن ابراهيم، قال حدثنا يزيد، قال حدثنا ورقاء، عن ابن ابي نجيح، قال عطاء عن ابن عباس، نسخت هذه الاية عدتها في اهلها فتعتد حيث شاءت وهو قول الله عز وجل ‏{‏ غير اخراج ‏}‏ ‏.‏,"Rapporté par Ibn 'Abbas : Ce verset a abrogé la ‘Idda de la femme chez sa famille, et elle peut observer sa ‘Idda où elle veut. C’est la parole d’Allah, le Puissant et Majestueux : sans les faire sortir",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:776,hadith,حدثنا موسى بن اسماعيل، قال حدثنا همام، عن يحيى، عن عبد الله بن ابي قتادة، عن ابيه، ان النبي صلى الله عليه وسلم كان يقرا في الظهر في الاوليين بام الكتاب وسورتين، وفي الركعتين الاخريين بام الكتاب، ويسمعنا الاية، ويطول في الركعة الاولى ما لا يطول في الركعة الثانية، وهكذا في العصر وهكذا في الصبح‏.‏,"Rapporté par `Abdullah bin Abi Qatada : Mon père a dit : Le Prophète ﷺ récitait Al-Fatiha suivie d’une autre sourate dans les deux premières unités de la prière et récitait seulement Al-Fatiha dans les deux dernières unités de la prière du Zuhr. Parfois, on entendait un ou deux versets, et il allongeait la première unité plus que la seconde, et il faisait pareil pour les prières de l’Asr et du Fajr",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:33,hadith,"حدثنا سليمان ابو الربيع، قال حدثنا اسماعيل بن جعفر، قال حدثنا نافع بن مالك بن ابي عامر ابو سهيل، عن ابيه، عن ابي هريرة، عن النبي صلى الله عليه وسلم قال ‏ ""‏ اية المنافق ثلاث اذا حدث كذب، واذا وعد اخلف، واذا اؤتمن خان ‏""‏‏.‏","Rapporté par Abu Huraira : Le Prophète (ﷺ) a dit : Les signes d'un hypocrite sont au nombre de trois : 1. Quand il parle, il ment. 2. Quand il promet, il ne tient pas sa promesse. 3. Si tu lui confies quelque chose, il trahit la confiance. (Si tu lui confies un objet, il ne te le rendra pas)",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:5051,hadith,حدثني ابو داود، سليمان بن معبد حدثنا عثمان بن عمر، اخبرنا كهمس، بهذا الاسناد نحوه ‏.‏,Rapporté par Kahmas : Ce hadith a été transmis par Kahmas,fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:1820,hadith,"حدثنا محمد بن المثنى، حدثنا يحيى، عن عبيد الله، قال اخبرني نافع، عن ابن، عمر عن النبي صلى الله عليه وسلم قال ‏ ""‏ اجعلوا من صلاتكم في بيوتكم ولا تتخذوها قبورا ‏""‏ ‏.‏",Rapporté par Ibn ‘Umar : Le Messager d’Allah ﷺ a dit : « Accomplissez une partie de vos prières dans vos maisons et ne les transformez pas en tombes. »,fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:nasai:2078,hadith,"اخبرنا الربيع بن سليمان، قال حدثنا شعيب بن الليث، قال حدثنا الليث، عن ابن عجلان، عن ابي الزناد، عن الاعرج، عن ابي هريرة، قال عن رسول الله صلى الله عليه وسلم ‏ ""‏ قال الله عز وجل كذبني ابن ادم ولم يكن ينبغي له ان يكذبني وشتمني ابن ادم ولم يكن ينبغي له ان يشتمني اما تكذيبه اياى فقوله اني لا اعيده كما بداته وليس اخر الخلق باعز على من اوله واما شتمه اياى فقوله اتخذ الله ولدا وانا الله الاحد الصمد لم الد ولم اولد ولم يكن لي كفوا احد ‏""‏ ‏.‏","Rapporté par Abu Hurairah : Le Messager d’Allah ﷺ a dit : « Allah, le Puissant et le Sublime, dit : “Le fils d’Adam m’a renié et il n’en avait pas le droit, et le fils d’Adam m’a offensé et il n’en avait pas le droit. Quant à son reniement, c’est quand il dit que Je ne le ressusciterai pas comme Je l’ai créé la première fois, alors que Me ressusciter n’est pas plus difficile que de le créer au départ. Quant à son offense, c’est quand il dit qu’Allah a pris un fils, alors que Je suis Allah, l’Unique, le Maître absolu, Je n’engendre pas et Je ne suis pas engendré, et nul n’est égal ou comparable à Moi.” »",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:1932,hadith,"وحدثنا حسن الحلواني، حدثنا عبد الرزاق، اخبرنا معمر، عن ابن طاوس، عن ابيه، عن عائشة، انها قالت لم يدع رسول الله صلى الله عليه وسلم الركعتين بعد العصر ‏.‏ قال فقالت عائشة قال رسول الله صلى الله عليه وسلم ‏ ""‏ لا تتحروا طلوع الشمس ولا غروبها فتصلوا عند ذلك ‏""‏ ‏.‏","Rapporté par Aïcha رضي الله عنها : Le Messager d’Allah ﷺ n’a jamais cessé d’accomplir deux unités de prière après ‘Asr, mais elle a rapporté que le Messager d’Allah ﷺ disait : « Ne prenez pas l’habitude de prier au moment où le soleil se lève ni au moment où il se couche », et il encourageait les musulmans à prier à leurs horaires",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:3334,hadith,"حدثنا قتيبة بن سعيد، عن مالك بن انس، - فيما قرئ عليه - عن سهيل بن، ابي صالح عن ابيه، عن ابي هريرة، انه قال كان الناس اذا راوا اول الثمر جاءوا به الى النبي صلى الله عليه وسلم فاذا اخذه رسول الله صلى الله عليه وسلم قال ‏ ""‏ اللهم بارك لنا في ثمرنا وبارك لنا في مدينتنا وبارك لنا في صاعنا وبارك لنا في مدنا اللهم ان ابراهيم عبدك وخليلك ونبيك واني عبدك ونبيك وانه دعاك لمكة واني ادعوك للمدينة بمثل ما دعاك لمكة ومثله معه ‏""‏ ‏.‏ قال ثم يدعو اصغر وليد له فيعطيه ذلك الثمر‏.‏","Rapporté par Abu Huraira رضي الله عنه : Lorsque les gens voyaient les premiers fruits (de la saison ou de la plantation), ils les apportaient au Messager d’Allah ﷺ. Lorsqu’il les recevait, il disait : « Ô Allah, bénis nos fruits, bénis notre ville, bénis notre sa’ et bénis notre mudd. Ô Allah, Ibrahim était Ton serviteur, Ton ami et Ton messager ; et je suis Ton serviteur et Ton messager. Il T’a supplié pour que Tu accordes des bénédictions à La Mecque, et moi je Te supplie pour Médine, tout comme il T’a supplié pour La Mecque, et même davantage. » Ensuite, il appelait le plus jeune des enfants et lui donnait ces fruits",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:4193,hadith,"حدثنا ابو بشر، بكر بن خلف حدثنا ابو بكر الحنفي، حدثنا عبد الحميد بن جعفر، عن ابراهيم بن عبد الله بن حنين، عن ابي هريرة، قال قال رسول الله  صلى الله عليه وسلم  ‏ ""‏ لا تكثروا الضحك فان كثرة الضحك تميت القلب ‏""‏ ‏.‏","Rapporté par Abu Hurairah : Le Messager d’Allah (ﷺ) a dit : ""Ne riez pas trop, car rire trop endurcit le cœur",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:1632,hadith,حدثنا محمد بن بشار، اخبرنا عبد الرحمن بن مهدي، حدثنا سفيان، عن عبد الله بن دينار، عن ابن عمر، قال كنا نتقي الكلام والانبساط الى نسائنا على عهد رسول الله  صلى الله عليه وسلم  مخافة ان ينزل فينا القران فلما مات رسول الله  صلى الله عليه وسلم  تكلمنا ‏.‏,"Rapporté par Ibn ‘Umar : À l’époque du Messager d’Allah (ﷺ), nous faisions attention à nos paroles, même avec nos épouses, de peur qu’un verset du Coran ne soit révélé à cause de nous. Mais après la mort du Messager d’Allah (ﷺ), nous avons commencé à parler plus librement",fr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
