ref,domain,ar,tgt,tgt_lang,license
hadith:bukhari:4945,hadith,"حدثنا ابو نعيم، حدثنا سفيان، عن الاعمش، عن سعد بن عبيدة، عن ابي عبد الرحمن السلمي، عن علي  رضى الله عنه  قال كنا مع النبي صلى الله عليه وسلم في بقيع الغرقد في جنازة فقال ‏""‏ ما منكم من احد الا وقد كتب مقعده من الجنة ومقعده من النار ‏""‏‏.‏ فقالوا يا رسول الله افلا نتكل فقال ‏""‏ اعملوا فكل ميسر ‏""‏‏.‏ ثم قرا ‏{‏فاما من اعطى واتقى * وصدق بالحسنى‏}‏ الى قوله ‏{‏للعسرى‏}‏","Ali r.a.'in şöyle söylediği rivayet edilmiştir: Nebi Sallallahu Aleyhi ve Sellem ile birlikte Bakl'u'l-gargad mezarlığında bir cenaze de idik. Allah Resulü Sallallahu Aleyhi ve Sellem; ""Sizin hepinizin Cennet ve Cehennemde oturacağı yeri yazılmıştır!"" buyurdu. Orada bulunanlar ""Ey Allah'ın elçisi! Öyleyse bu yazıya itimad etmeyelim mi?"" diye sordular. Bunun üzerine Allah Resulü Sallallahu Aleyhi ve Sellem şöyle buyurdu: ""Çalışın! Her şey kolay kılınmıştır."" Ardından şu ayetleri okudu: ""Artık kim verir ve sakınırsa, en güzeli de tasdik ederse, biz de onu en ko/aya hazırlanz (onda başanlı kı/anz). ""(LeyI 5-7) İmam Buhari burada Hz. AIi'den nakledilen hadisi verdi. Bu hadisin açıklaması Kitabu'l-kader'de yapllacaktır",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:3538,hadith,"حدثنا ابو بكر بن ابي شيبة، حدثنا وكيع، عن سفيان، عن سلمة، عن عيسى بن عاصم، عن زر، عن عبد الله، قال قال رسول الله  صلى الله عليه وسلم  ‏ ""‏ الطيرة شرك وما منا الا ولكن الله يذهبه بالتوكل ‏""‏ ‏.‏","Abdullah (bin Mes'ud) (r.a.)'den rivayet edildiğine göre: Resulullah (Sallallahu Aleyhi ve Sellem): Tıyere (yâni bir şeyi uğursuz saymak) bir nevî şirktir, buyurdu. Halbuki bâzı şeyleri uğursuz sayma duygusu az da olsa kalbinde geçmeyenimiz yoktur. Lâkin Allah bu duyguyu tevekkül ile giderin demiştir",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:1682,hadith,وحدثنيه علي بن حجر، حدثنا علي يعني ابن مسهر، ح وحدثناه ابو كريب، حدثنا ابو اسامة، ح وحدثناه ابو بكر، وابو كريب وابن نمير عن عبد الله بن نمير، ح وحدثناه عمرو الناقد، حدثنا وكيع، كلهم عن هشام، بهذا الاسناد وفي حديث ابي اسامة اذا طلع الفجر ‏.‏,"{….} Bu hadîsi bana Alîyyü'bnü Hucr da rivayet etti. (Dediki): Bize Ali (yâni İbni Müshîr) rivayet etti. H. Bu hadîsi bize, Ebû Kureyb de rivayet etti. (Dediki): Bize, Usâme rivayet etti. H. Bu hadîsi bize, Ebû Bekir ile Ebû Kureyb ve İbni Nümeyr, Abdullah b. Nümeyr'den rivayet ettiler. H. Bu hadîsi, bize, Amrü'n - Nâkıd da rivayet etti. (Dediki): Bize, Vekî' rivayet etti. Bu râvîlerin hepsi Hişâm'dan bu isnâdla rivayet etmişlerdir. Ebû Üsâme hadîsinde: «Fecir doğduğu vakit.» İfâdesi vardır",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:3275,hadith,"وقال عثمان بن الهيثم حدثنا عوف، عن محمد بن سيرين، عن ابي هريرة  رضى الله عنه  قال وكلني رسول الله صلى الله عليه وسلم بحفظ زكاة رمضان، فاتاني ات، فجعل يحثو من الطعام، فاخذته فقلت لارفعنك الى رسول الله صلى الله عليه وسلم‏.‏ فذكر الحديث فقال اذا اويت الى فراشك فاقرا اية الكرسي لن يزال عليك من الله حافظ، ولا يقربك شيطان حتى تصبح‏.‏ فقال النبي صلى الله عليه وسلم ‏ ""‏ صدقك وهو كذوب، ذاك شيطان ‏""‏‏.‏","Ebu Hureyre r.a. anlatıyor: ""Resulullah Sallallahu Aleyhi ve Sellem, beni Ramazan zekatlarını korumak üzere görevlendirmişti. Ben bu malları korurken oradaki gıda maddelerini aşırmaya çalışan biri geldi. Ben de onu yakalayıp: 'Seni Resulullah Sallallahu Aleyhi ve Sellem'e götüreceğim' dedim."" Ebu Hureyre yaşadıklarını anlattıktan sonra o kişinin kendisine şunları söylediğini bildirmiştir: ""Yatağına uzandı ğında ayete'l-kürsi'yi oku! Bunu yaparsan sabaha kadar başında Allah'ın görevlendirdiği bir bekçi nöbet tutar ve hiçbir şeytan sana yaklaşamaz!"" Resul-i Ekrem Sallallahu Aleyhi ve Sellem bu kıssayı duyunca: ""O kişi sana doğru söylemiş fakat kendisi yalancının tekidir; o şeytandı!"" buyurmuştur",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:3574,hadith,"حدثنا ابو بكر بن ابي شيبة، حدثنا يزيد بن هارون، انبانا شريك، عن عبد الملك بن عمير، عن حصين بن قبيصة، عن المغيرة بن شعبة، قال قال رسول الله  صلى الله عليه وسلم  ‏ ""‏ يا سفيان بن سهل لا تسبل فان الله لا يحب المسبلين ‏""‏ ‏.‏","El-Müğîre bin Şu'be (r.a.)'den rivayet edildiğine göre; Resulullah (Sallallahu Aleyhi ve Sellem) şöyle buyurdu, demiştir: «Yâ Süfyân bin Sehl İzârını (topuklardan aşağıya) sarkıtma. Çünkü Allah İzârını (topuklardan aşağıya) şarkıtanları kesinlikle sevmez.»"" Not: Zevaid'de şöyle den!lmiştir: Bunun senodi sahlh olup ravileri güvenilir zatlardır",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:1013,hadith,حدثنا ابو بكر بن ابي شيبة، حدثنا يزيد بن هارون، اخبرنا همام، وابان بن يزيد، عن يحيى بن ابي كثير، عن عبد الله بن ابي قتادة، عن ابيه، ان النبي صلى الله عليه وسلم كان يقرا في الركعتين الاوليين من الظهر والعصر بفاتحة الكتاب وسورة ويسمعنا الاية احيانا ويقرا في الركعتين الاخريين بفاتحة الكتاب ‏.‏,"Bize Ebu Bekir b. Ebî Şeybe rivayet etti. (Dediki): Bize Yezîd b. Harun rivayet etti. (Dediki): Bize Hemmâm ile Ebân b. Yezîd, Yahya b. Ebî Kesîr'den, o da Abdullah b. Ebî Katâde'den, o da babasından naklen haber verdi ki: Nebi (Sallallahu Aleyhi ve Sellem) öğle ile ikindi namazlarının ilk iki rek'âtlarında Fâtiha-i Kitap ile bir sure okurdu. Bazen de âyeti bize işittirirdi. Son iki rek'atlarda ise; yalnız Fâtiha-i Kitabı okurdu, demiştir",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:malik:902,hadith,"وحدثني عن مالك، عن موسى بن عقبة، عن كريب، مولى ابن عباس عن اسامة بن زيد، انه سمعه يقول دفع رسول الله صلى الله عليه وسلم من عرفة حتى اذا كان بالشعب نزل فبال فتوضا فلم يسبغ الوضوء فقلت له الصلاة يا رسول الله ‏.‏ فقال ‏ ""‏ الصلاة امامك ‏""‏ ‏.‏ فركب فلما جاء المزدلفة نزل فتوضا فاسبغ الوضوء ثم اقيمت الصلاة فصلى المغرب ثم اناخ كل انسان بعيره في منزله ثم اقيمت العشاء فصلاها ولم يصل بينهما شيئا ‏.‏","Usame b. Zeyd'den: Resulullah Sallallahu Aleyhi ve Sellem Arafat'tan inerken Müzdelife'ye gelmeden bir dar yolda durdu, küçük abdestini yapıp derhal abdest aldı. Cemaate abdest almaları için vakit de vermedi. Bunun üzerine ben: «— Namaz mı kılacağız ya Resulallah?» dedim. «— Namaz ileride!» buyurdu. Bineğine binerek Müzdelife'ye kadar geldi. Orada inip abdest aldı, abdest almaları için cemaate de süre tanıdı. Sonra kamet getirilip akşam namazını kıldı. Herkes devesi yanında çökmüş dururken, bu sefer yatsı için kamet getirildi, onu da kıldılar. Akşamla yatsı arasında başka hiç bir namaz kılınmadı. Diğer tahric: Buharî, Vudu; Müslim, Hac",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:ibnmajah:3464,hadith,حدثنا هشام بن عمار، ومحمد بن الصباح، قالا حدثنا عبد العزيز بن ابي حازم، عن ابيه، عن سهل بن سعد الساعدي، قال جرح رسول الله  صلى الله عليه وسلم  يوم احد وكسرت رباعيته وهشمت البيضة على راسه فكانت فاطمة تغسل الدم عنه وعلي يسكب عليه الماء بالمجن فلما رات فاطمة ان الماء لا يزيد الدم الا كثرة اخذت قطعة حصير فاحرقتها حتى اذا صار رمادا الزمته الجرح فاستمسك الدم ‏.‏,"Sehl bin Sa'd es-Sâidî (r.a.)'dsm; Şöyle demiştir; Uhud (savaşı) günü Resulullah (Sallallahu Aleyhi ve Sellem) yaralandı, retaâiye (denilen) dişi kırıldı ve başındaki miğfer kırıldı. Bunun üzerine Fâtime (r.anha), kanını yıkıyordu. Ali (r.a.) da kalkanla su döküyordu. Nihayet Fâtime (r.a.), kanın su ile (dinmeyip bilâkis) fazlalaştığını görünce, bir hasır parçasını alıp yaktı ve kül hâline gelince yaraya koydu ve böylece kan kesildi",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:malik:12,hadith,وحدثني عن مالك، عن ربيعة بن ابي عبد الرحمن، عن القاسم بن محمد، انه قال ما ادركت الناس الا وهم يصلون الظهر بعشي ‏.‏,(Tabiinden) Kasım b. Muhammed der ki: Ashab'a yetiştim. Onlar öğle namazını hava biraz serinleyince kılıyorlardı. Bu Hadis Sadece Muvatta da var,tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:tirmidhi:2980,hadith,"حدثنا عبد بن حميد، حدثنا الحسن بن موسى، حدثنا يعقوب بن عبد الله الاشعري، عن جعفر بن ابي المغيرة، عن سعيد بن جبير، عن ابن عباس، قال جاء عمر الى رسول الله صلى الله عليه وسلم فقال يا رسول الله هلكت قال ‏""‏ وما اهلكك ‏""‏ ‏.‏ قال حولت رحلي الليلة ‏.‏ قال فلم يرد عليه رسول الله صلى الله عليه وسلم شيئا قال فانزل الله على رسول الله صلى الله عليه وسلم هذه الاية ‏:‏ ‏(‏نساؤكم حرث لكم فاتوا حرثكم انى شئتم ‏)‏ اقبل وادبر واتق الدبر والحيضة ‏.‏ قال ابو عيسى هذا حديث حسن غريب ويعقوب بن عبد الله الاشعري هو يعقوب القمي ‏.‏","İbn Abbâs (r.a.)’den rivâyete göre, Ömer, Rasûlullah (s.a.v.)’e gelerek “Mahvoldum” dedi. Rasûlullah (s.a.v.) de seni mahveden nedir? Buyurdu. Ömer: Bu gece binitime ters bindim yani hanımıma arkasından önüne yaklaştım dedi. Peygamber (s.a.v.), ona bir karşılık vermedi ve hemen Bakara 223. ayeti nazil oldu ve Rasûlullah (s.a.v.) şöyle buyurdu: “Önden yaklaş veya öne arkadan yaklaş ancak makad deliğinden ve hayız halinden sakın.” Diğer tahric: Müsned: 2569 Tirmizî: Bu hadis hasen sahihtir. Yakub b. Abdullah el Eş’arî; Yakub el Kummî’dir",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:6737,hadith,"حدثنا سليمان بن حرب، حدثنا وهيب، عن ابن طاوس، عن ابيه، عن ابن عباس  رضى الله عنهما  عن النبي صلى الله عليه وسلم قال ‏ ""‏ الحقوا الفرائض باهلها فما بقي فلاولى رجل ذكر ‏""‏‏.‏","İbn Abbas'ın nakline göre Resulullah Sallallahu Aleyhi ve Sellem ""Miras paylarını sahiplerine veriniz. Bu paylardan geri kalan herhangi bir şey de baba tarafından en yakın olan erkek kişiye aittir"" buyurmuştur",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:2093,hadith,"حدثنا ابو كامل، حدثنا يزيد يعني ابن زريع، ح وحدثنا موسى بن اسماعيل، حدثنا حماد، - المعنى - حدثني محمد بن عمرو، حدثنا ابو سلمة، عن ابي هريرة، قال قال رسول الله صلى الله عليه وسلم ‏ ""‏ تستامر اليتيمة في نفسها فان سكتت فهو اذنها وان ابت فلا جواز عليها ‏""‏ ‏.‏ والاخبار في حديث يزيد ‏.‏ قال ابو داود وكذلك رواه ابو خالد سليمان بن حيان ومعاذ عن محمد بن عمرو ‏.‏","Ebu Hureyre (r.a.)'den; demiştirki: ""Resûlullah (s.a.v.) (şöyle) buyurdu; ""Babasız (baliğ) kızın kendisinin nikahı) hakkında izni alınır, eğer susarsa o (sükût) onun iznidir. Eğer kabul etmezse, üzerine varılmaz."" Tirmizî, nikah, Nesâî, nikah; Dârimî, nikah; Ahmed b. Hanbel, I, 261, 334; II, 259, 475; IV, 94, 408, 411. (Bu hadis) Yezid'in rivayetinde (Muhammed b. Amr'den) ihbarla (""ahberani"" tabiriyle nakledilmiştir). Ebu Davud dedi ki: Aynı şekilde Ebu Halid Süleyman b. Hayyan ile Muaz b. Muaz da bu hadisi, Muhammed b. Amr'den (muan'an olarak) rivayet etmişlerdir",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:1013,hadith,حدثنا حجاج بن ابي يعقوب، حدثنا يعقوب، - يعني ابن ابراهيم - حدثنا ابي، عن صالح، عن ابن شهاب، ان ابا بكر بن سليمان بن ابي حثمة، اخبره انه، بلغه ان رسول الله صلى الله عليه وسلم بهذا الخبر قال ولم يسجد السجدتين اللتين تسجدان اذا شك حتى لقاه الناس ‏.‏ قال ابن شهاب واخبرني بهذا الخبر سعيد بن المسيب عن ابي هريرة ‏.‏ قال واخبرني ابو سلمة بن عبد الرحمن وابو بكر بن الحارث بن هشام وعبيد الله بن عبد الله ‏.‏ قال ابو داود رواه يحيى بن ابي كثير وعمران بن ابي انس عن ابي سلمة بن عبد الرحمن والعلاء بن عبد الرحمن عن ابيه جميعا عن ابي هريرة بهذه القصة ولم يذكر انه سجد السجدتين ‏.‏ قال ابو داود ورواه الزبيدي عن الزهري عن ابي بكر بن سليمان بن ابي حثمة عن النبي صلى الله عليه وسلم قال فيه ولم يسجد سجدتى السهو ‏.‏,"Ebû Bekr b. Süleyman b. Ebî Hasme, Rasûlullah'ın bu (bab'da zikredilen) sehv hadisesini, İbn Şihâb'a haber vermiş ve şunları eklemiştir: Bana ulaştığına göre, Rasûlullah; şüphe edildiğinde yapılan iki secdeyi, insanlar bu konuda kendisine iyice hatırlatıncaya kadar yapmazdı. Ebû Dâvûd rivayet etmiştir. İbn-i Şihab dediki: Bu haberi Said b. Müseyyeb Ebu Hureyre'den naklen bana bildirdi. Ayrıca Ebû Seleme b. Abdirrahman, Ebû Bekir b. el-Haris, İbn Hişam ve Ubeydullah b. Abdullah da bana haber verdiler. Ebû Dâvûd dediki: Bu haberi Yahya b. Ebî Kesîr ve îmran b. Ebî Enes, Ebu Seleme b. Abdirrahman'dan (Ala b. Abdurrahman babasından hepsi) [Bu cümle bazı nüshalarda mevcut değildir.] de Ebû Hureyre'den bu hadiseyi nakletmiş Resulullah’ın iki defa secde ettiğini söylememiştir. Yine Ebu Davud dedi ki: Bu hadisi Zübeydi, Zühri'den, Zühri de Ebû Bekr b. Süleyman b. Ebû Hasme'den rivayet edip ""sehv sec­delerini yapmadı"" demiştir",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:bukhari:233,hadith,حدثنا سليمان بن حرب، قال حدثنا حماد بن زيد، عن ايوب، عن ابي قلابة، عن انس، قال قدم اناس من عكل او عرينة، فاجتووا المدينة، فامرهم النبي صلى الله عليه وسلم بلقاح، وان يشربوا من ابوالها والبانها، فانطلقوا، فلما صحوا قتلوا راعي النبي صلى الله عليه وسلم واستاقوا النعم، فجاء الخبر في اول النهار، فبعث في اثارهم، فلما ارتفع النهار جيء بهم، فامر فقطع ايديهم وارجلهم، وسمرت اعينهم، والقوا في الحرة يستسقون فلا يسقون‏.‏ قال ابو قلابة فهؤلاء سرقوا وقتلوا وكفروا بعد ايمانهم، وحاربوا الله ورسوله‏.‏,"Enes r.a. şöyle demiştir: Ukl (veya Ureyne) kabilelerinden bazı kimseler Medine'ye geldiler. Medine'nin (havası onlara iyi gelmediğinden) karınları ağrıdı. Bunun üzerine Nebi (Sallallahu aleyhi ve Sellem) onlara, yeni yavrulamış develerin süt ve İdrarlarından İçmelerini tavsiye etti. Onlar da (zekat) develerinin bulunduğu yere giderek Nebi (Sallallahu aleyhi ve Sellem)'in emrini aynen yaptılar, zamanla iyileştiler. İyileştikten sonra, Hz. Peygamber'in bu hayvanlara bakan görevli çobanını öldürerek ümmetin beytü'I-malına ait zekat develerini alıp kaçtılar. Hz. Peygamber (Sallallahu aleyhi ve Sellem) bu haber gündüzün hemen ilk saatlerinde kendisine ulaşınca onları takip etmek üzere adam gönderdi. Bu kişiler güneş yükselince, adamları yakalayıp getirdiler. Hz. Peygamber el ve ayaklarının kesilmesini emretti. Bunların gözlerine mil çekildi. ""Harre"" denilen sıcak yere atıldılar, su istemelerine rağmen kendilerine su verilmedi. Ebu Kılabe şöyle demiştir: Bunlar hırsızlık yaptılar, adam öldürdüler, iman ettikten sonra inkar ettiler, Allah ve Resulü'ne karşı harp ilan ettiler. Tekrar: 1501, 3018, 4192, 4193, 4610, 5685, 5686, 6727, 6802, 6803, 6805, 6899. Diğer tahric: İbn Mâce: Hudûd; Nesâî: Tahara",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:tirmidhi:611,hadith,حدثنا قتيبة، حدثنا خالد بن زياد، عن مقاتل بن حيان، عن شهر بن حوشب، قال رايت جرير بن عبد الله توضا ومسح على خفيه قال فقلت له في ذلك فقال رايت النبي صلى الله عليه وسلم توضا فمسح على خفيه ‏.‏ فقلت له اقبل المائدة ام بعد المائدة قال ما اسلمت الا بعد المائدة ‏.‏,"Şehr b. Havşeb (r.a.)’den rivâyete göre, şöyle demiştir: Cerir b. Abdillah’ı gördüm abdest aldı mestleri üzerine meshetti. Bu konuyu kendisine sorduğumda, “Ben Rasûlullah (s.a.v.)’i gördüm, abdest aldı ve mestleri üzerine meshetmişti” dedi. Ben de Mâide suresinin inmesinden önce mi? Sonra mı? dedim. O da, ben Mâide süresinin inmesinden sonra Müslüman oldum dedi. Diğer tahric: Buhârî, Vudu Kuteybe bu hadisi Hâlid b. Ziyâd et Tirmîzî, Mukatıb b. Hayyan, Şehr b. Havşeb yoluyla Cerir’den rivâyet etmiştir. Tirmîzî: Bakıyye bu hadisi İbrahim b. Ethem, Mukatıl b. Hayyan, Şehr b. Havşeb ve Cerir’den rivâyet etmiştir. Tirmîzî: Bu hadis tefsire konu olmuştur. Mest üzerine meshi inkar edenler bu hadise yorum getirerek Bu hadise Rasûlullah (s.a.v.)’Mâide suresinin indirilmesinden öncedir diyerek abdest ayetiyle neshedildiğini söylemeye çalışmışlardır. Halbuki Cerir bu hadisinde Müslüman oluş tarihini söylemek suretiyle diğer rivâyet edenlerin hoşuna gidecek şekle gelmiştir",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:5492,hadith,وحدثنا ابن المثنى، وابن، بشار قالا حدثنا محمد بن جعفر، حدثنا شعبة، عن عاصم بن كليب، قال سمعت ابا بردة، قال سمعت علي بن ابي طالب، قال نهى او نهاني يعني النبي صلى الله عليه وسلم فذكر نحوه ‏.‏,"{m-2} Bize İbni Müsennâ ile İbni Beşşâr dahî rivayet ettiler. (Dedilerki): Bize Muhammed b. Ca'fer rivayet etti. (Dediki): Bize Şu'be Âsim b. Kureyb'den rivayet etti. (Demişki): Ebû Bürde'yi dinledim. Dediki; Alî b. Ebî Tâlib'i dinledim, şunu söyledi. Nebi (Sallallahu Aleyhi ve Sellem)'i kasdederek: Nehyetti yahut beni nehyetti... dedi. Ve râvi yukarki hadîs gibi rivayette bulunmuştur",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:malik:1606,hadith,وحدثني مالك، انه بلغه ان عمر بن عبد العزيز، حين خرج من المدينة التفت اليها فبكى ثم قال يا مزاحم اتخشى ان نكون ممن نفت المدينة,"İmam Malik'e şöyle rivayet edildi: Ömer b. Abdülaziz, Medine'den çıkacağı zaman ona yönelip ağladı, sonra yanında bulunan arkadaşına seslenerek: «— Ey Müzahim! Medine'nin barındırmayıp dışarı sürdüğü kimselerden olmamızdan korkuyor musun?» dedi",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:2379,hadith,"حدثني زهير بن حرب، ومحمد بن المثنى، جميعا عن يحيى القطان، - قال زهير حدثنا يحيى بن سعيد، - عن عبيد الله، اخبرني خبيب بن عبد الرحمن، عن حفص بن عاصم، عن ابي هريرة، عن النبي صلى الله عليه وسلم قال ‏ ""‏ سبعة يظلهم الله في ظله يوم لا ظل الا ظله الامام العادل وشاب نشا بعبادة الله ورجل قلبه معلق في المساجد ورجلان تحابا في الله اجتمعا عليه وتفرقا عليه ورجل دعته امراة ذات منصب وجمال فقال اني اخاف الله ‏.‏ ورجل تصدق بصدقة فاخفاها حتى لا تعلم يمينه ما تنفق شماله ورجل ذكر الله خاليا ففاضت عيناه ‏""‏ ‏.‏","Bana Züheyr b. Harb ile Muhammedü'bnü'l-Müsennâ hep birden Yahye'l-Kattan dan rivayet ettiler. Züheyr (Dediki): Bize Yahya b. Saîd, Ubeydullah'dan rivayet etti. (Demişki): Bana Hubeyd b. Abdirrahmân, Hafs b. Asımdan, o da Ebû Hureyre'den, o da Nebi (Sallallahu Aleyhi ve Sellem)'den naklen haber verdi; şöyle buyurmuşlar: Yedi sınıf İnsan vardır ki Allah onları kendi (arş'ının) gölgesinden başka hiç bir gölge bulunmayan (kıyamet) gün(ün)de (arş'ının) gölgesinde gölgelendirecektir. (Bunlar): Âdil hükümdar, Allah'a ibâdet ede ede yetişen genç, kalbi mescidlere bağlı olan kimse, Allah için sevişen, onun için bir yere gelen; onun için biribirinden ayrılan iki kimse, kendisini mevkii sahibi, güzel bir kadın (fenâlığa) davet ettiği hâlde: — Ben Allah'dan korkarım; diyen adam, sol elinin verdiğini sağ eli duymayacak derecede gizli sadaka veren kimse ve tenha bir yerde Allah'ı zikrederek gözleri boşanan kimselerdir.»",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:abudawud:4495,hadith,"حدثنا احمد بن يونس، حدثنا عبيد الله، - يعني ابن اياد - حدثنا اياد، عن ابي رمثة، قال انطلقت مع ابي نحو النبي صلى الله عليه وسلم ثم ان رسول الله صلى الله عليه وسلم قال لابي ‏""‏ ابنك هذا ‏""‏ ‏.‏ قال اي ورب الكعبة قال ‏""‏ حقا ‏""‏ ‏.‏ قال اشهد به ‏.‏ قال فتبسم رسول الله صلى الله عليه وسلم ضاحكا من ثبت شبهي في ابي ومن حلف ابي على ‏.‏ ثم قال ‏""‏ اما انه لا يجني عليك ولا تجني عليه ‏""‏ ‏.‏ وقرا رسول الله صلى الله عليه وسلم ‏{‏ ولا تزر وازرة وزر اخرى ‏}‏","Ebû Rimse (r.a) den; şöyle demiştir: Babamla birlikte Rasûlullah sallallâhu aleyhi ve sellem'in yanına gittik. Rasûlullah (s.a.v) babama: ""Bu senin oğlun mu?"" dedi. Babam: ""Ka'be'nin Rabbine yemin ederim ki evet. Gerçekten, ona şehâdet ederim"" dedi. Rasûlullah (s.a.v) benim babam'a benzerliğimden ve babam'ın benim üzerime yemin etmesinden dolayı güldü. Sonra; “Şüphesiz o senin suçun sebebiyle muaheze edilmez, sen de onun suçu yüzünden sorumlu tutulmazsın"" buyurdu ve: ""Bir günah işleyen, başka birisinin günahını yüklenmez.."" ayetini okudu",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:muslim:7436,hadith,وحدثني اسحاق بن عمر بن سليط، حدثنا سليمان بن المغيرة، حدثنا حميد بن، هلال عن خالد بن عمير، وقد ادرك الجاهلية قال خطب عتبة بن غزوان وكان اميرا على البصرة ‏.‏ فذكر نحو حديث شيبان ‏.‏,"{m-14} Bana İshak b. Ömer b. Selit de rivayet etti, (Dediki): Bize Süleyman b. Muğıra rivayet etti. (Dediki): Bize Humeyd b. Hilâl, Hâlîd b. Umeyr'den rivayet etti. Bu zât câhiliyyet devrine yetişmiştir, (Demişki): Utbe b, Gazvân hutbe okudu. Kendisi Basra valisi idi... Ve râvî, Şeyban'ın hadîsi gibi nakletmiştir",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
hadith:tirmidhi:2029,hadith,"حدثنا قتيبة، حدثنا عبد العزيز بن محمد، عن العلاء بن عبد الرحمن، عن ابيه، عن ابي هريرة، ان رسول الله صلى الله عليه وسلم قال ‏ ""‏ ما نقصت صدقة من مال وما زاد الله رجلا بعفو الا عزا وما تواضع احد لله الا رفعه الله ‏""‏ ‏.‏ قال ابو عيسى وفي الباب عن عبد الرحمن بن عوف وابن عباس وابي كبشة الانماري واسمه عمر بن سعد ‏.‏ وهذا حديث حسن صحيح ‏.‏","Ebû Hureyre (r.a.)’den rivâyete göre, Rasûlullah (s.a.v.) şöyle buyurdu: “Sadaka hiçbir zaman malı eksiltmez, Allah affetmesiyle kişinin şerefini artırır. Allah için alçakgönüllülük gösteren bir kimsenin derecesini Allah yükseltir.” Diğer tahric: Müslim, Birr ve Sıla Tirmizî: Bu konuda Abdurrahman b. Avf, İbn Abbâs’tan da hadis rivâyet edilmiştir. Ebû Kebşe el Enmarî’nin ismi Ömer b. Sa’d’tır. Bu hadis hasen sahihtir",tr,"Unlicense (aggregator); translator=Unknown; original translator copyright not independently confirmed, see PLAN.md"
